Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
260,390,255,59,551,314,270,698,522,816
259,388,259,55,551,321,287,696,525,818
257,388,259,50,552,316,279,699,529,817
256,386,229,50,548,287,182,702,524,817
250,384,231,45,541,281,187,701,528,817
255,386,241,44,540,275,146,704,530,817
253,385,251,49,541,288,188,705,530,817
258,393,243,48,562,257,71,698,536,812
260,397,251,66,577,266,119,695,544,810
264,400,255,87,577,278,144,698,544,809
267,402,255,88,578,285,133,699,542,811
264,400,259,89,569,294,160,702,536,811
271,402,265,93,573,300,173,705,537,812
265,398,256,86,568,298,176,703,534,813
264,398,257,88,570,300,201,703,536,812
267,399,260,86,571,299,201,703,537,813
265,396,257,78,569,293,189,702,534,811
263,396,251,66,565,287,163,702,537,817
267,390,263,67,556,312,266,706,538,814
271,392,271,65,558,321,306,706,543,816
267,383,270,55,550,315,297,701,541,820
272,386,275,77,553,325,313,701,536,820
282,386,282,95,556,343,320,702,527,822
279,382,283,95,547,357,346,701,528,821
282,383,287,91,549,352,349,704,532,823
281,382,287,84,547,365,348,699,536,823
287,382,288,91,546,372,349,700,535,824
285,382,285,94,545,366,350,701,535,826
287,382,287,95,546,371,357,703,539,826
290,384,290,103,549,373,365,704,541,826
288,383,286,94,546,359,354,703,540,825
290,382,292,94,547,365,356,704,538,826
289,382,292,95,547,361,357,705,539,827
287,381,289,93,545,356,352,703,537,827
289,380,292,80,546,363,351,706,540,827
290,378,288,77,545,370,350,705,540,827
295,384,296,86,547,367,364,706,546,828
293,379,293,89,545,375,359,705,540,827
291,383,294,91,545,370,360,704,542,827
291,382,294,84,546,363,355,705,542,827
288,379,292,66,544,358,354,704,539,826
291,380,294,68,546,363,356,705,541,826
289,381,297,72,546,362,349,704,540,827
292,383,301,64,549,365,360,705,544,828
288,381,295,60,546,363,354,704,543,828
292,381,298,58,546,369,359,705,545,827
297,383,302,70,549,372,359,705,548,828
295,382,297,77,549,367,353,704,546,828
301,384,299,79,551,373,359,699,550,828
300,383,301,84,551,379,363,696,551,828
302,383,298,88,552,378,349,695,545,827
303,385,300,81,551,367,349,699,549,827
294,386,292,74,553,334,293,697,549,826
301,387,298,96,554,376,350,694,541,826
298,385,300,90,552,363,348,693,547,825
299,385,299,89,552,377,358,694,548,825
300,381,300,92,550,381,363,694,546,825
296,379,298,84,547,377,360,689,546,826
301,381,303,89,549,384,367,692,549,826
302,381,303,88,550,387,368,692,549,826
305,386,308,94,552,392,376,693,551,826
302,382,305,93,549,389,371,691,549,826
302,382,303,92,549,386,369,690,548,827
