Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
576,600,654,519,618,547,0,354,0,349
576,600,653,527,621,544,0,357,0,357
576,600,649,524,619,544,0,356,0,356
576,600,648,521,619,549,0,359,0,360
579,604,653,527,622,553,0,367,0,361
579,604,651,528,621,507,0,321,0,311
583,605,653,533,621,499,0,311,0,292
584,606,654,529,619,486,0,297,0,288
586,609,652,532,621,467,0,295,0,280
593,613,653,519,622,413,0,205,0,205
594,616,653,530,622,376,0,157,0,112
600,617,656,537,619,381,0,157,0,107
597,614,654,536,617,419,0,186,0,203
599,613,655,539,617,430,0,198,0,210
598,613,654,538,618,436,0,209,0,237
592,604,652,525,614,465,0,228,0,267
596,609,654,530,618,457,0,230,0,261
605,617,654,537,619,333,0,104,0,55
607,620,655,543,621,336,0,119,0,78
605,618,654,541,620,372,0,136,0,112
604,616,654,538,619,401,0,174,0,188
602,614,652,530,619,416,0,195,0,237
601,613,651,528,618,433,0,196,0,238
599,612,652,533,620,440,0,220,0,259
600,612,652,533,620,441,0,215,0,254
602,614,652,527,621,430,0,212,0,238
600,610,656,538,624,464,0,251,0,281
595,603,658,535,622,494,0,275,0,293
597,607,657,533,626,495,0,285,1,303
594,603,655,530,621,497,0,281,0,312
596,603,655,526,618,495,0,278,0,306
596,603,651,530,619,495,0,283,0,314
594,605,645,519,621,471,0,279,0,308
594,605,647,521,620,490,0,286,0,316
593,604,648,527,620,495,0,283,0,318
595,603,653,524,620,504,0,289,0,330
590,599,650,529,619,513,0,298,0,329
589,599,648,526,618,510,0,295,0,320
587,599,646,518,618,503,0,303,0,322
584,595,646,514,614,510,0,301,0,327
588,592,650,508,613,522,0,311,0,342
584,593,648,503,616,523,0,331,0,363
585,598,645,507,620,509,0,346,0,368
581,593,644,502,616,519,0,337,0,369
584,581,653,506,609,544,0,335,0,368
581,582,653,512,615,536,0,340,0,373
564,576,650,482,614,520,0,318,0,352
558,578,646,483,618,539,0,343,0,382
561,582,642,474,616,525,0,339,0,367
561,580,645,483,617,558,0,361,0,389
556,579,640,482,617,556,0,347,0,392
553,579,638,474,620,559,0,349,0,401
560,583,642,484,620,559,0,360,0,399
562,580,644,490,614,551,0,355,0,387
562,579,643,489,614,547,0,353,0,386
562,578,644,490,614,558,0,359,0,394
562,577,644,489,613,559,0,359,0,395
563,578,645,487,614,560,0,361,0,397
564,576,645,492,613,561,0,358,0,397
564,580,647,488,615,564,0,363,0,401
561,577,645,486,613,567,0,359,0,396
561,577,644,487,614,565,0,362,0,404
