Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
509,474,604,538,568,542,487,502,474,564
509,475,604,537,567,543,486,500,473,563
509,473,603,538,568,543,487,501,474,564
510,473,603,540,567,544,487,500,472,565
508,473,604,541,569,544,487,502,472,564
508,474,603,539,569,544,488,502,474,565
510,474,602,541,569,543,488,501,473,567
510,475,603,540,569,543,487,501,473,565
510,475,604,540,570,544,488,502,473,566
512,477,604,539,571,543,486,501,473,566
511,476,603,541,570,544,487,502,473,566
511,474,605,540,571,543,487,502,472,564
511,474,604,540,569,543,489,502,474,566
511,474,604,539,569,543,489,503,473,565
511,474,604,540,569,544,489,504,474,566
511,474,604,538,572,544,489,505,473,566
511,474,605,539,573,543,489,504,472,567
510,474,605,539,573,543,488,503,472,566
510,474,603,539,574,544,489,504,472,567
512,475,603,537,574,543,488,504,474,565
511,475,604,538,573,543,489,503,473,564
511,475,603,539,573,545,488,504,472,563
510,474,604,537,573,545,488,504,473,564
507,473,605,536,572,545,489,502,473,565
507,474,603,536,573,546,489,503,472,566
508,476,603,535,574,545,490,502,472,565
509,476,603,534,573,544,488,503,475,564
508,474,603,535,573,545,487,503,475,564
508,473,602,534,574,546,488,502,474,565
509,473,603,534,573,545,488,503,474,565
508,474,603,533,574,547,488,503,476,564
510,476,603,535,574,545,488,504,476,564
509,475,602,536,574,545,490,503,476,564
509,475,604,534,574,547,488,503,475,565
509,476,603,535,574,547,488,503,475,565
510,477,604,538,576,544,487,501,474,566
510,475,603,539,576,547,488,502,474,566
510,475,603,539,575,547,488,503,474,566
510,475,603,538,576,546,488,502,475,567
511,477,603,539,575,546,489,504,476,565
511,476,604,538,575,546,489,504,475,564
510,475,603,540,575,547,489,503,474,566
510,476,603,539,576,547,489,502,475,567
509,475,603,537,576,546,489,503,474,567
510,476,603,536,575,547,490,503,474,567
510,475,602,536,575,546,490,503,475,567
510,474,602,536,575,548,490,503,476,567
510,476,602,536,577,546,491,504,475,568
509,477,603,537,576,545,491,503,475,571
509,476,603,537,576,548,492,503,475,570
509,476,604,538,576,548,489,504,475,571
511,476,602,538,576,547,490,504,476,571
512,476,603,538,576,547,491,504,475,570
510,476,603,536,576,547,491,505,475,570
508,476,602,536,576,547,491,504,476,570
509,476,603,537,577,548,490,504,475,570
509,475,603,538,577,547,490,504,475,571
509,476,602,537,576,548,490,505,477,569
510,476,602,538,575,546,492,505,476,567
510,477,604,537,575,548,491,504,476,570
509,478,603,539,575,548,491,504,476,569
509,477,603,539,577,548,490,505,477,570
510,476,603,540,576,549,489,504,476,572
509,477,603,539,577,549,489,505,475,571
509,476,604,539,577,549,491,506,476,571
508,476,602,539,576,548,490,505,476,571
510,476,602,540,574,548,491,506,477,570
510,477,602,539,575,547,493,505,477,570
510,476,602,539,576,548,493,506,478,570
511,477,602,539,576,549,492,506,476,571
