Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
511,485,578,465,556,541,447,429,379,472
510,485,578,473,555,551,450,438,390,475
508,484,579,475,558,555,454,434,394,480
506,488,580,479,556,555,453,440,393,482
509,486,581,482,556,555,453,439,395,483
511,486,581,478,555,557,456,444,397,485
510,486,581,479,556,556,456,443,398,485
507,485,576,473,555,559,456,441,400,485
511,485,580,477,555,558,458,437,401,487
511,484,580,465,553,554,451,432,394,485
510,487,580,466,556,550,452,433,398,487
508,489,579,465,556,553,453,433,397,486
511,489,579,471,558,554,454,432,400,489
511,488,581,472,557,553,453,434,399,488
513,488,584,470,555,554,456,439,401,487
515,488,580,469,557,550,458,439,401,489
512,488,578,476,557,553,455,441,399,490
513,488,581,473,558,554,457,438,403,489
513,492,577,471,556,554,459,439,404,490
511,489,579,478,558,553,456,436,403,490
512,489,581,475,558,554,455,437,401,492
514,489,583,478,557,555,455,436,402,492
513,490,580,476,559,556,455,439,401,491
516,491,581,471,558,555,456,441,404,491
516,490,582,471,559,555,458,442,403,491
515,490,582,475,560,556,457,440,406,492
515,489,580,475,558,556,458,440,403,492
514,492,581,474,559,556,459,442,405,493
516,489,580,476,560,556,458,440,405,493
516,490,581,475,560,556,458,443,405,495
519,492,580,470,557,554,458,442,406,492
517,492,581,474,560,557,458,443,406,494
516,491,579,473,559,555,459,441,405,494
516,492,581,478,559,556,459,444,408,494
518,489,578,480,561,554,460,444,408,493
517,491,582,479,561,556,458,441,403,492
518,492,583,481,561,557,459,441,405,492
518,492,581,476,562,556,460,443,405,492
517,493,581,473,562,558,461,444,406,495
517,491,582,477,560,559,461,443,407,493
519,491,584,476,560,558,460,444,407,492
516,492,581,479,561,559,459,443,406,494
521,493,581,465,559,556,458,445,406,491
518,492,582,470,560,557,460,447,408,493
523,493,583,467,560,554,459,446,408,494
519,495,583,464,560,555,460,448,408,494
521,492,583,470,560,559,458,446,408,494
518,493,583,471,561,557,460,446,407,494
518,494,582,474,562,559,462,446,410,493
516,493,583,474,561,558,462,444,408,493
518,495,584,477,560,559,460,444,405,494
518,495,584,476,560,559,461,446,407,493
519,494,583,478,560,558,462,447,408,492
518,494,584,472,561,559,460,446,408,493
518,496,582,450,559,547,455,456,401,480
522,496,582,458,559,549,459,462,402,482
523,495,583,457,562,545,460,460,402,477
525,496,583,447,558,543,456,463,398,472
522,495,584,460,562,551,455,460,394,483
520,491,586,460,558,550,451,446,392,486
519,491,584,466,559,553,455,440,394,488
519,492,585,469,561,553,456,437,395,489
523,494,585,466,557,555,460,448,402,489
520,494,583,458,558,548,448,446,389,482
516,496,582,466,560,551,455,439,400,486
518,494,583,469,558,551,456,438,398,485
517,493,583,464,562,553,454,434,397,487
517,493,584,471,560,553,454,434,397,488
516,494,584,473,558,557,456,437,398,490
519,494,584,473,560,553,456,437,400,490
518,495,582,474,560,553,459,435,400,488
518,495,585,473,560,555,460,439,402,491
519,494,583,477,560,559,462,442,404,489
518,494,584,473,560,555,461,441,405,490
516,495,583,482,560,556,460,440,403,490
519,497,585,476,561,555,460,440,404,491
519,493,583,472,561,557,462,444,406,490
520,496,584,476,561,555,463,444,406,490
518,494,584,479,561,558,462,442,408,491
520,495,586,477,560,557,464,444,408,492
523,495,587,478,560,556,464,445,411,490
518,495,585,478,560,556,462,441,407,491
521,497,584,477,560,557,463,441,406,492
520,496,587,480,561,556,465,443,408,492
521,495,583,474,558,554,466,445,409,491
519,496,585,479,560,557,464,443,409,492
520,497,590,482,560,557,465,444,409,491
520,495,584,482,561,557,467,447,411,493
518,496,585,480,559,562,465,443,409,491
520,495,586,478,561,557,466,446,411,492
520,495,587,480,562,557,468,446,410,492
522,497,586,477,560,558,467,446,411,491
520,497,586,480,561,559,467,446,410,491
520,496,585,482,562,559,468,447,411,492
520,498,585,485,561,557,468,448,412,492
520,497,586,482,560,558,468,446,411,491
520,498,586,482,561,560,465,445,409,492
519,499,586,484,561,557,468,443,410,492
520,497,583,479,562,559,468,447,413,491
524,495,585,485,561,557,468,448,413,492
518,496,587,483,561,559,466,446,413,492
517,499,587,484,564,560,468,447,413,492
521,498,588,483,563,560,468,447,413,492
519,497,586,481,563,560,466,444,410,492
520,496,587,483,562,560,467,444,411,492
522,497,586,482,560,558,468,445,413,491
521,498,587,481,561,560,469,447,414,491
520,497,586,477,561,559,467,446,414,490
521,497,587,483,561,562,468,443,414,490
521,496,588,484,561,561,468,446,414,492
520,497,589,485,562,561,466,444,414,491
520,498,588,485,562,560,466,444,413,492
522,499,588,484,562,562,468,446,414,490
520,497,587,483,562,561,469,445,414,492
520,497,589,483,561,562,469,443,414,491
521,497,587,483,561,561,469,445,415,491
521,497,588,490,561,561,469,444,416,492
519,497,587,484,562,562,467,440,412,492
518,497,588,486,562,563,468,444,414,492
520,499,587,482,562,561,469,445,415,492
522,497,587,484,561,563,467,441,412,493
521,497,587,484,562,561,469,444,415,490
522,497,588,484,561,562,468,445,416,490
521,496,588,486,562,562,468,441,413,490
522,501,589,477,561,559,468,449,412,487
526,500,585,480,562,559,469,449,410,490
524,501,587,481,563,560,470,449,413,489
521,498,587,479,562,560,466,445,409,491
521,497,588,482,561,562,468,446,414,490
522,497,589,482,563,561,470,447,413,490
521,497,587,484,562,561,469,446,410,490
526,500,585,471,559,556,454,464,396,478
524,498,574,439,546,533,449,435,372,431
528,500,564,442,539,511,466,460,383,415
524,493,565,442,539,519,469,455,389,422
525,494,584,458,555,557,469,456,405,458
518,491,585,463,555,560,460,443,399,470
520,493,586,472,555,561,464,443,403,476
522,494,585,475,556,562,463,441,401,477
520,493,586,473,557,562,462,442,399,479
517,494,587,473,556,564,466,440,401,481
521,493,585,473,557,563,465,442,405,481
517,494,586,473,556,563,466,442,405,482
521,496,585,473,556,563,468,444,406,484
517,495,585,477,557,564,467,442,406,484
519,495,586,476,556,564,469,443,409,483
519,496,585,476,553,566,467,444,409,484
518,494,585,477,558,565,468,443,408,486
521,495,584,481,557,568,467,442,406,485
519,494,585,479,557,567,468,442,408,484
519,495,588,473,557,566,471,447,408,486
520,495,585,479,558,565,470,444,410,486
521,495,584,476,558,566,470,443,408,487
522,495,586,479,558,564,470,444,411,486
519,495,586,480,558,566,471,442,411,488
520,495,586,482,559,565,467,439,408,488
521,496,583,481,558,567,467,439,407,486
521,496,586,483,558,566,468,441,410,488
524,497,585,484,561,567,470,441,409,487
522,495,587,483,558,565,469,443,410,487
523,496,587,484,558,567,470,446,410,488
524,495,586,483,558,566,471,444,412,488
523,496,588,479,560,566,471,446,413,489
523,495,587,484,559,566,470,444,410,489
524,497,586,482,558,566,471,445,411,489
524,496,586,485,559,565,473,447,411,489
523,497,587,483,558,566,474,446,413,490
524,496,587,488,562,567,474,445,412,490
522,497,587,483,558,566,473,447,413,490
524,496,585,483,557,566,474,449,416,491
521,496,588,485,559,567,473,447,413,491
523,497,586,484,558,568,472,447,411,490
521,497,587,482,558,567,473,447,413,490
524,497,587,484,559,566,473,448,413,489
522,495,586,487,558,567,473,449,412,490
523,497,587,484,559,568,473,450,414,489
525,498,587,488,560,566,473,451,415,489
525,496,587,484,560,568,474,450,412,489
522,497,590,485,559,568,473,450,411,490
518,498,588,488,558,567,474,450,414,490
522,498,587,485,559,568,474,448,414,490
524,498,585,489,558,568,474,450,413,490
524,497,587,487,558,569,475,450,416,489
523,497,586,488,558,565,473,450,415,489
524,497,587,486,559,569,474,449,413,490
524,497,585,491,559,567,476,451,414,489
526,499,587,479,559,560,475,452,415,489
527,499,588,480,561,563,474,451,415,489
531,498,587,483,558,565,477,447,416,489
525,498,587,483,559,569,476,449,417,489
531,498,580,462,551,551,473,443,401,460
530,499,585,467,547,557,472,447,403,460
532,503,585,464,552,533,460,423,376,462
540,505,589,460,555,522,452,409,368,469
540,509,592,468,559,534,456,417,375,476
544,510,592,463,565,506,438,394,343,479
533,505,589,463,564,527,449,410,358,446
525,500,587,461,556,549,460,437,380,460
519,497,586,456,550,561,463,437,386,471
519,496,586,462,550,562,462,437,388,477
520,500,585,459,552,563,464,439,393,475
520,497,588,459,551,563,467,439,392,478
517,497,582,465,552,565,465,437,390,479
520,498,587,464,551,566,466,438,394,479
524,498,585,465,550,566,467,440,397,479
520,498,587,466,554,565,466,439,396,480
522,499,586,468,557,565,466,438,398,482
524,497,587,468,555,564,468,439,399,482
523,500,585,466,554,564,470,440,400,482
522,499,587,468,555,565,470,440,400,483
521,500,587,468,555,567,469,441,400,483
525,499,586,467,554,566,469,441,401,480
525,500,585,464,554,567,470,442,402,482
522,499,586,474,555,567,470,442,398,484
525,502,587,456,555,560,470,442,400,481
526,500,588,464,557,557,471,445,406,479
523,500,583,469,555,565,470,443,403,483
524,501,568,434,539,533,467,426,389,443
520,503,565,438,538,524,463,424,382,433
525,494,584,453,550,556,468,439,387,453
522,492,585,465,554,563,473,447,399,481
521,492,586,466,553,566,475,445,400,483
522,496,586,464,557,567,477,446,404,485
520,493,586,470,553,566,477,446,405,484
521,493,586,472,553,569,478,448,407,483
522,493,583,474,552,569,478,446,407,484
521,494,586,471,552,573,479,450,410,484
521,495,588,469,554,569,476,447,406,485
521,493,586,473,554,570,476,446,407,484
524,495,584,471,555,569,478,447,409,485
523,496,587,471,555,570,480,448,412,485
521,493,588,471,556,568,479,448,411,486
523,494,585,474,553,569,478,449,411,486
523,494,585,472,554,569,480,448,411,485
522,496,586,477,555,571,480,447,411,486
519,495,585,477,555,572,478,445,408,487
523,495,586,476,555,572,479,449,410,486
527,497,588,479,556,571,480,450,411,487
