Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
634,574,500,588,307,0,0,1,0,1
631,575,498,586,308,0,1,0,1,2
631,572,502,589,309,0,0,1,1,0
633,572,504,591,303,0,1,1,0,1
628,573,505,592,305,0,1,1,1,0
632,574,505,590,308,0,1,1,0,1
630,574,505,593,310,0,1,0,1,1
633,579,503,589,312,0,2,0,0,2
636,571,498,585,310,0,0,1,0,1
637,572,495,582,310,0,0,0,0,2
642,569,496,579,310,0,0,1,2,2
639,572,502,583,318,0,1,1,0,1
635,575,502,584,319,0,0,0,0,1
642,574,505,584,323,0,2,0,0,2
635,575,507,588,321,0,2,1,0,1
641,574,508,586,324,0,1,0,1,1
638,570,505,581,323,0,2,0,1,0
640,575,498,579,319,0,1,0,0,1
642,570,510,584,329,0,1,0,1,0
642,576,509,586,327,0,1,0,0,2
645,575,508,586,327,0,1,1,0,2
641,571,503,582,323,0,0,1,0,1
642,574,507,585,325,0,0,1,0,1
641,570,505,580,319,0,1,0,0,0
640,564,507,583,324,0,1,0,1,0
645,570,500,572,319,0,1,1,0,2
643,568,503,574,323,0,1,2,0,0
637,568,499,576,321,0,0,0,0,1
644,576,505,580,324,0,1,1,1,0
644,578,505,579,318,0,2,0,0,2
640,575,501,577,319,0,1,0,0,0
635,569,489,567,312,0,1,1,0,0
642,561,487,568,298,0,1,0,0,1
649,568,496,572,311,0,2,0,0,0
644,568,501,575,313,0,1,2,1,1
644,565,498,574,312,0,1,1,0,1
639,569,503,577,318,0,0,2,0,1
640,570,504,578,323,0,0,0,0,1
641,569,506,579,323,0,2,0,0,1
640,568,505,578,323,0,2,0,0,0
642,569,505,578,323,0,1,0,1,2
642,570,505,580,323,0,1,0,0,0
642,570,507,581,325,0,1,0,0,0
642,569,506,579,326,0,0,0,0,0
645,571,509,580,327,0,1,0,0,1
640,559,510,582,322,0,1,2,1,0
644,563,511,582,325,0,1,1,0,1
646,562,507,579,328,0,0,1,1,1
640,557,504,574,317,0,0,1,0,0
637,559,505,575,317,0,0,0,0,2
643,565,508,578,318,0,1,0,0,1
638,558,505,576,313,0,2,1,1,1
643,562,506,578,319,0,1,0,1,0
637,562,508,579,316,0,1,1,2,1
639,561,506,576,315,0,0,1,0,1
641,562,505,577,318,0,1,0,1,1
641,565,508,581,325,0,0,0,0,0
644,565,511,580,315,0,0,0,0,0
639,559,506,575,318,0,1,1,1,0
638,564,507,578,320,0,0,0,0,0
643,566,506,576,321,0,0,0,1,1
642,564,507,579,319,0,1,1,0,0
640,563,499,578,309,0,1,1,1,1
641,568,503,578,311,0,1,0,0,0
644,553,505,577,309,0,1,1,0,1
641,559,507,579,307,0,1,0,0,0
642,565,508,579,320,0,1,0,0,2
645,559,499,573,305,0,0,0,0,1
651,542,498,564,304,0,1,1,0,0
647,550,491,565,303,1,0,1,0,0
649,548,495,564,301,0,0,0,0,0
648,553,491,563,304,0,0,1,0,0
646,550,496,567,300,0,0,0,1,0
648,561,498,569,314,0,2,1,1,0
640,563,504,576,319,0,1,1,2,0
638,561,508,577,324,0,2,2,0,1
642,562,504,574,316,0,0,0,1,0
640,552,512,578,320,0,0,1,0,1
650,563,515,582,325,0,0,2,0,0
644,556,518,587,323,0,0,1,1,0
647,561,514,582,331,0,0,0,2,1
644,534,508,576,306,0,1,1,0,0
651,562,515,583,325,0,0,1,0,1
645,561,505,574,324,0,0,0,0,0
645,560,506,577,326,0,1,0,1,1
653,563,512,580,334,1,0,2,0,1
644,563,508,577,325,0,1,1,0,1
642,563,513,582,331,0,1,0,2,1
643,565,513,583,328,0,0,2,1,1
642,564,509,582,324,0,2,1,0,0
640,569,495,576,324,0,2,2,2,0
646,560,505,575,329,0,0,1,0,1
641,564,511,581,332,0,0,0,3,1
647,560,512,580,336,0,2,0,0,1
645,564,513,584,335,0,0,1,1,0
653,566,513,581,336,0,0,0,0,0
648,566,514,582,338,0,2,1,1,0
646,563,515,583,337,0,2,0,1,0
647,567,517,585,341,0,1,0,1,0
647,564,515,581,340,0,0,1,1,0
643,553,516,584,337,0,1,2,1,0
660,551,506,570,317,0,2,1,0,1
655,555,511,576,316,0,2,1,0,0
649,547,520,582,314,0,0,0,0,1
654,567,517,577,325,0,1,1,0,0
654,561,522,582,334,0,0,1,0,0
653,567,521,583,338,0,1,2,0,0
651,561,522,583,334,0,1,1,0,0
652,566,519,584,333,0,1,1,1,0
652,566,520,583,338,0,2,1,2,0
653,566,521,584,332,0,0,0,2,2
650,568,524,591,342,0,1,0,0,2
660,567,524,590,345,0,1,1,1,0
650,569,526,595,349,0,2,1,1,1
641,566,520,590,345,0,1,1,0,1
653,567,526,593,348,0,2,0,0,0
644,567,526,596,345,0,0,0,1,0
649,566,527,595,350,0,1,1,1,1
648,570,478,562,312,0,1,1,0,0
655,553,465,552,279,0,1,1,0,1
634,541,447,531,263,0,0,0,0,0
627,537,439,524,263,0,1,1,1,1
638,537,471,551,288,0,0,1,0,3
628,562,481,558,301,0,1,1,1,0
628,549,497,576,317,0,0,2,1,0
601,516,482,561,305,0,0,0,1,0
627,528,488,564,305,0,0,1,0,0
633,541,501,578,318,0,2,0,0,1
631,544,505,584,327,0,2,1,0,0
637,547,505,577,332,0,2,2,0,0
634,544,504,582,323,0,1,0,1,1
631,549,507,580,329,0,2,1,0,0
630,546,508,590,334,0,2,1,1,1
633,550,512,587,335,0,0,0,0,0
629,554,511,588,343,0,0,2,0,0
638,550,504,584,332,0,1,0,0,1
635,553,507,597,334,0,1,1,2,0
630,547,512,590,343,0,1,1,1,1
636,552,511,597,345,0,1,0,0,0
638,553,515,589,344,0,1,0,1,0
638,555,515,588,346,0,1,0,0,1
639,554,516,587,350,0,1,0,0,1
640,553,518,589,349,0,2,0,0,0
641,548,521,591,353,0,0,1,1,1
631,533,513,581,335,0,1,1,1,0
626,573,513,586,336,0,2,1,0,0
637,567,500,582,324,0,0,0,2,1
639,569,483,577,321,0,1,1,0,0
636,564,493,572,308,0,1,1,0,1
635,542,493,571,294,0,1,0,1,2
648,553,503,580,315,0,0,0,0,2
646,553,512,583,323,0,0,1,1,0
646,557,520,587,337,0,0,0,0,0
627,549,520,589,337,0,3,0,1,0
642,556,519,589,348,0,1,0,0,1
648,560,523,591,351,0,2,0,2,1
644,561,526,594,353,0,0,0,1,0
649,566,525,592,351,0,1,0,0,0
649,566,525,593,357,0,2,2,2,1
647,567,526,593,355,0,1,1,0,2
649,567,527,593,357,0,1,0,1,1
647,565,529,594,358,0,0,1,0,0
650,567,531,596,358,0,1,0,1,1
653,568,531,596,359,0,0,1,0,0
649,565,531,597,361,0,1,0,0,1
