Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
488,458,600,424,536,650,461,444,307,651
487,457,599,424,535,650,463,445,305,652
488,458,599,424,536,648,464,447,310,652
491,461,600,431,536,650,466,450,313,651
491,460,600,431,536,650,466,451,316,650
488,459,600,429,535,652,466,449,313,652
487,456,599,419,535,651,467,448,315,653
486,456,599,420,535,650,472,448,317,653
488,459,599,423,536,649,471,454,320,653
491,461,599,428,536,649,473,456,318,649
491,460,598,428,535,650,475,455,321,651
489,460,599,427,536,652,473,452,324,651
486,458,600,419,535,650,471,448,323,653
484,455,598,414,535,651,471,446,322,653
485,454,598,413,536,651,473,447,322,653
489,459,599,420,536,648,472,451,323,651
491,461,598,425,536,650,477,455,322,650
491,461,599,421,537,648,475,457,324,651
493,463,599,417,537,649,476,461,321,647
491,461,599,414,537,650,475,460,325,650
488,458,599,413,536,651,474,456,325,651
486,458,600,403,536,650,475,453,325,652
486,457,599,408,536,650,477,451,330,652
491,459,599,415,536,649,478,457,330,653
492,463,598,421,535,648,479,458,329,652
492,462,598,422,535,648,477,460,330,652
494,464,598,421,536,649,475,462,332,649
491,461,599,412,536,651,476,461,332,652
489,459,599,416,536,650,471,456,335,653
488,460,599,412,536,650,475,451,335,654
487,459,597,414,536,647,477,453,336,656
490,462,596,420,537,644,475,458,337,654
492,463,593,426,536,645,479,461,340,653
491,463,593,427,535,647,477,462,343,655
489,460,594,419,535,649,486,460,346,656
485,453,594,413,533,647,484,456,347,658
486,456,594,415,535,648,485,453,343,659
486,456,595,412,535,648,495,449,340,659
488,458,595,417,535,648,496,455,342,658
490,459,595,418,536,646,496,458,345,656
491,460,595,421,535,649,499,461,346,656
490,459,596,420,535,649,494,458,348,657
486,458,594,410,534,649,494,453,347,659
486,457,595,404,536,650,496,455,349,659
484,454,595,401,536,649,496,453,348,659
486,457,594,410,535,647,498,456,349,659
489,461,594,415,537,647,499,460,348,657
490,461,594,417,536,649,499,463,352,656
490,460,594,416,536,650,499,459,354,658
486,458,594,415,535,649,497,457,353,659
485,457,594,405,536,649,500,454,353,661
486,460,593,409,536,649,499,458,359,661
488,462,594,412,535,650,490,462,357,659
490,463,595,415,534,652,490,464,358,656
490,463,594,413,535,651,486,463,358,657
488,460,595,410,534,651,486,463,359,659
484,459,594,402,536,652,489,461,360,660
486,458,594,397,535,653,490,461,360,659
486,460,595,403,534,651,489,462,358,658
490,461,595,410,535,652,490,465,359,657
490,462,594,412,534,647,498,466,364,657
488,460,593,409,536,648,492,466,366,659
485,460,592,402,536,648,489,463,369,663
484,460,593,398,535,646,483,464,370,662
482,467,590,400,537,648,489,463,364,664
485,466,590,405,537,647,490,464,371,662
488,468,592,410,536,648,499,468,363,660
489,468,592,413,536,644,499,467,364,659
489,467,591,411,537,646,487,467,367,660
486,464,591,404,535,650,486,464,361,661
485,459,592,401,533,654,492,461,353,659
488,461,592,403,532,647,496,466,358,657
491,464,591,408,534,649,499,470,361,654
492,464,592,409,533,650,498,472,366,655
490,461,592,407,534,652,495,469,366,656
486,459,592,402,534,652,494,464,364,659
486,458,592,395,534,653,493,464,367,659
484,456,592,394,532,652,494,460,366,661
486,458,592,401,532,652,496,465,369,659
489,460,592,405,533,651,496,468,369,658
490,460,592,407,533,651,496,470,370,658
489,461,592,408,533,653,495,467,371,659
486,458,592,401,532,652,495,465,370,660
486,457,593,399,533,653,494,465,366,660
485,457,592,396,532,653,495,463,370,661
487,459,592,404,533,651,496,468,373,660
487,461,592,410,533,649,499,473,370,659
486,462,593,414,533,652,499,473,372,659
487,459,592,409,533,651,496,469,372,660
485,457,592,404,533,652,494,465,368,661
484,456,592,398,532,652,494,466,370,661
485,456,592,395,532,651,496,465,370,662
486,459,592,405,533,650,498,470,371,661
488,462,592,408,533,648,500,473,373,660
490,462,591,408,533,650,501,474,376,660
488,459,591,405,532,652,497,468,374,662
485,457,591,403,532,651,496,466,374,662
484,455,590,394,532,653,496,466,373,663
485,456,591,400,532,652,499,466,376,662
487,459,591,403,532,651,502,473,378,662
488,460,590,408,532,652,502,474,379,662
487,460,591,405,532,651,502,472,379,663
484,457,590,402,532,654,500,470,379,663
483,455,590,391,532,653,496,467,378,664
483,456,591,395,532,654,498,468,382,664
484,457,590,397,531,652,499,471,383,663
484,459,590,401,532,652,503,475,385,662
484,457,589,401,532,653,499,472,385,662
480,455,590,391,531,653,497,466,381,663
479,454,590,390,531,653,499,466,386,663
479,454,590,387,531,654,499,467,386,664
483,455,590,395,531,652,499,472,388,663
485,459,590,400,531,651,503,474,385,661
485,460,590,403,532,652,504,477,390,661
483,457,589,400,531,653,501,473,389,663
483,454,589,395,531,654,502,468,389,664
480,454,589,387,530,654,500,467,390,664
482,455,589,392,530,654,504,467,387,664
484,455,589,396,531,655,504,468,387,663
485,456,589,400,530,654,505,469,391,663
484,454,590,396,530,654,504,467,388,664
483,454,589,393,530,654,500,466,389,663
484,454,589,396,530,655,505,468,390,663
486,458,590,400,530,653,506,474,389,661
488,458,589,403,530,654,509,477,389,661
486,457,589,404,530,654,508,475,392,662
485,456,589,402,529,655,506,470,391,662
483,453,589,396,529,655,504,466,390,664
482,453,589,393,530,656,502,463,391,663
483,454,588,396,530,656,505,464,392,664
486,457,589,401,531,653,507,474,392,662
486,458,589,405,531,654,509,475,393,660
486,457,590,404,530,654,507,474,398,662
484,455,589,398,530,656,504,469,395,663
482,454,589,387,529,657,504,468,394,664
480,452,589,387,529,657,502,462,392,664
483,454,589,395,529,655,506,469,395,663
485,458,589,401,530,656,508,473,397,661
485,458,590,401,530,656,509,474,401,662
482,457,589,398,529,656,505,467,398,664
481,453,588,387,528,656,502,464,396,665
481,454,588,388,528,657,503,461,398,666
482,455,588,388,529,658,507,466,399,666
484,457,589,397,530,656,508,470,397,664
484,458,589,396,530,658,510,473,399,663
482,456,589,397,530,657,508,472,402,664
479,456,588,388,529,657,507,467,402,666
479,454,589,387,529,657,505,465,402,666
479,454,588,385,529,658,508,464,403,667
484,459,589,394,530,656,509,472,403,664
485,460,590,398,531,654,509,476,397,662
486,460,589,400,530,655,512,474,405,663
483,457,589,398,530,655,507,470,405,664
481,456,589,390,528,656,505,465,407,665
477,453,588,388,529,658,504,461,408,666
478,453,588,384,528,657,505,463,407,667
481,456,588,395,529,657,508,467,408,666
483,458,589,400,529,658,508,470,408,665
481,456,588,400,528,657,509,469,409,666
479,454,588,391,528,658,507,465,410,667
479,454,588,388,528,659,507,464,410,666
479,454,588,388,528,659,507,463,411,667
482,457,588,397,528,658,511,469,411,666
483,458,588,402,528,656,511,473,406,665
483,458,588,404,528,658,514,470,411,666
481,456,589,399,528,659,510,465,412,666
480,455,589,398,528,658,509,463,412,668
479,455,588,395,527,658,508,463,411,667
482,457,589,403,529,659,509,469,411,666
483,458,589,403,529,657,509,474,409,664
482,458,588,405,529,658,512,471,412,666
481,457,590,401,529,660,511,466,414,665
478,455,589,391,528,659,507,463,414,666
477,452,589,391,528,661,506,462,415,667
482,455,589,397,528,659,510,467,417,666
483,456,589,402,528,658,510,471,412,665
482,457,589,400,528,659,511,471,416,666
482,456,589,399,528,660,512,468,418,665
479,453,588,390,527,660,508,464,418,666
478,452,589,391,528,661,508,464,417,667
480,454,588,391,527,660,509,466,418,666
483,455,589,400,528,660,511,474,418,665
484,456,589,403,528,658,513,476,417,664
483,455,589,403,527,660,513,475,421,665
480,454,588,397,527,660,510,470,421,667
477,451,588,394,528,660,508,465,417,666
476,450,588,387,527,661,507,464,416,668
478,453,588,396,527,661,509,466,419,667
481,455,588,400,527,661,512,473,416,665
481,454,588,404,526,660,512,473,420,665
480,454,588,400,526,661,514,471,422,666
478,452,587,394,526,661,512,467,421,667
475,449,587,385,526,662,508,465,422,667
479,451,588,396,527,663,510,470,423,667
480,454,587,401,527,661,513,475,422,666
481,454,587,403,526,662,514,475,424,666
481,452,587,399,527,662,513,472,428,667
478,452,586,385,526,662,512,468,424,667
