Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
565,579,721,549,644,500,0,149,0,331
566,580,721,553,644,503,0,150,0,332
566,579,722,551,644,503,0,151,0,333
566,578,722,551,644,501,0,151,0,333
566,578,722,550,644,500,0,153,0,333
566,579,721,550,645,502,0,151,0,333
567,579,722,549,645,500,0,151,0,332
567,578,722,550,645,503,0,150,0,334
568,579,722,552,644,501,0,152,0,335
568,579,721,551,644,501,0,154,0,335
567,579,722,550,645,500,0,157,0,336
567,578,721,549,646,501,0,155,0,337
567,579,722,549,646,504,0,155,0,336
566,579,721,547,647,501,0,154,0,336
567,579,723,550,645,504,0,154,0,337
568,579,721,552,645,503,0,157,0,336
567,578,722,550,645,503,0,157,0,336
568,579,722,549,646,501,0,158,0,335
567,579,722,550,645,500,0,157,0,333
568,579,722,548,645,500,0,152,0,333
569,580,722,550,644,501,0,153,0,334
569,579,722,551,642,503,0,150,0,335
568,579,722,550,644,502,0,152,0,336
565,578,724,549,646,502,0,154,0,336
565,578,724,548,646,502,0,154,0,335
564,577,724,547,647,502,0,154,0,336
566,578,724,550,646,504,0,154,0,336
565,580,724,551,644,502,0,152,0,337
566,580,724,549,646,501,0,155,0,338
564,579,725,547,647,501,0,153,0,336
564,580,725,546,647,501,0,154,0,333
564,579,725,545,648,501,0,153,0,334
565,579,723,548,648,501,0,153,0,337
566,580,725,549,648,501,0,156,0,336
565,579,725,548,649,501,0,150,0,335
564,580,724,548,649,502,0,152,0,334
565,579,724,548,649,502,0,150,0,332
566,580,725,551,646,502,0,149,0,334
566,579,724,551,646,502,0,150,0,336
565,579,725,549,648,501,0,150,0,334
565,579,725,548,650,501,0,151,0,334
565,579,724,548,649,499,0,150,0,334
565,579,726,548,649,502,0,152,0,337
565,580,725,550,648,502,0,151,0,336
564,579,724,549,650,502,0,149,0,336
563,578,725,548,649,501,0,150,0,336
562,579,725,547,651,501,0,152,0,335
560,578,725,546,650,503,0,155,0,336
559,577,726,547,652,502,1,155,1,336
561,578,726,549,650,504,0,150,0,338
560,578,726,548,650,503,0,148,0,337
560,578,725,548,650,502,0,151,0,337
561,577,725,546,651,502,0,147,0,334
561,578,726,546,651,501,0,147,0,335
562,578,725,548,650,502,0,147,0,337
562,578,726,549,649,502,0,147,0,336
561,578,726,547,650,501,0,147,0,337
561,578,727,547,650,501,0,148,0,335
562,578,726,548,650,501,0,149,0,336
561,578,726,549,651,500,0,148,0,336
563,580,726,550,649,501,0,148,0,336
563,578,726,549,651,501,0,149,0,337
562,578,725,548,651,499,0,150,0,336
562,579,724,547,651,500,0,151,0,335
562,578,725,548,652,499,0,150,0,334
563,578,725,550,650,501,0,151,0,335
562,578,725,549,650,501,0,152,0,336
562,579,725,548,651,502,0,153,0,336
562,579,723,549,652,502,0,153,0,334
562,579,724,547,651,500,0,152,0,335
563,579,724,548,650,501,0,151,0,336
564,580,724,556,650,500,0,148,0,338
563,579,724,548,650,501,0,150,0,339
564,579,725,547,651,501,0,152,0,337
562,578,724,546,652,500,0,152,0,335
563,577,724,544,652,499,0,152,0,336
563,578,724,547,651,503,0,151,0,338
564,579,724,547,651,501,0,150,0,338
563,578,725,547,652,501,0,152,0,338
563,578,724,546,652,501,0,152,0,336
563,578,724,547,652,500,0,151,0,334
563,578,725,545,652,500,1,150,1,335
564,578,724,548,652,501,0,152,0,337
564,578,725,548,652,502,0,150,0,336
564,578,724,547,652,501,0,151,0,335
565,578,724,546,652,500,0,153,0,335
564,579,724,545,653,501,0,150,0,334
564,579,724,545,653,499,0,151,0,334
565,579,723,547,651,501,0,148,0,338
565,579,724,548,652,501,0,151,0,338
565,579,724,547,652,500,0,151,0,337
564,578,724,545,652,500,0,152,0,336
564,578,724,547,653,501,0,152,0,335
564,577,723,546,652,499,0,151,0,335
563,579,724,548,651,501,0,150,0,337
565,578,724,548,652,501,0,149,0,339
564,578,724,548,653,501,1,150,1,339
564,578,724,547,653,500,0,152,0,336
562,578,723,547,653,501,0,151,0,334
563,577,723,545,654,500,0,149,0,333
564,578,723,547,653,500,0,148,0,336
563,580,724,547,652,502,0,151,0,338
564,580,724,547,653,501,0,150,0,337
564,579,724,545,653,501,0,150,0,334
563,579,725,546,653,500,0,148,0,334
563,579,724,544,654,499,0,149,0,332
564,580,724,546,654,500,1,149,1,336
564,579,723,547,653,501,0,148,0,334
564,579,724,546,654,501,0,151,0,336
562,578,724,546,654,501,0,153,0,336
562,579,724,546,654,500,0,148,0,334
563,579,725,546,654,500,0,148,0,335
563,579,724,544,654,500,0,151,0,337
564,581,724,547,652,500,0,148,0,339
564,579,725,547,653,502,0,149,0,339
565,579,724,545,654,502,0,152,0,337
563,579,725,545,655,502,0,149,0,337
564,579,725,545,654,501,0,150,0,336
563,579,724,544,653,499,0,152,0,337
563,579,724,545,654,500,0,150,0,340
564,580,724,546,653,500,0,150,0,339
564,580,725,544,654,501,0,151,0,339
564,579,725,545,654,501,0,152,0,337
563,579,726,544,654,500,0,149,0,335
563,579,726,544,653,500,0,149,0,335
564,579,725,543,654,500,0,151,0,336
564,580,725,545,654,501,0,149,0,339
564,580,725,546,654,502,0,150,0,340
564,580,726,545,654,500,0,151,0,340
564,580,726,544,654,501,0,153,0,339
564,579,725,545,654,500,0,152,0,337
563,579,725,544,654,501,0,148,0,336
564,579,725,544,654,501,0,149,0,337
564,579,725,545,654,500,0,150,0,338
565,579,725,546,653,502,0,152,0,338
565,580,725,544,653,501,0,153,0,340
564,578,725,544,653,500,0,148,0,338
564,579,726,545,653,500,1,149,1,336
564,580,725,544,653,501,0,151,0,337
564,580,724,545,653,500,0,152,0,339
565,580,724,544,653,501,0,154,0,339
564,580,724,544,653,501,0,155,0,340
565,580,724,544,654,501,0,155,0,341
565,580,725,543,653,501,0,153,0,338
564,580,724,543,653,500,0,152,0,337
564,579,724,544,653,499,0,150,0,335
565,580,725,544,653,500,0,153,0,336
564,580,725,545,652,503,0,155,0,338
564,579,725,545,652,502,0,155,0,338
563,579,725,544,652,503,0,153,0,338
564,578,725,544,653,502,0,151,0,336
563,578,725,544,653,502,0,150,0,335
564,579,724,545,653,501,0,152,0,337
564,579,725,546,652,503,0,150,0,337
564,578,724,545,652,502,0,151,0,338
564,578,725,544,653,501,0,152,0,337
564,578,725,544,652,501,0,150,0,334
563,577,724,544,653,500,0,150,0,333
563,578,725,544,653,501,0,150,0,334
563,579,724,545,652,503,0,151,0,337
564,578,725,545,652,502,0,152,0,337
564,579,725,544,653,501,0,153,0,336
563,577,726,544,653,502,0,153,0,336
563,576,725,544,652,501,0,151,0,335
564,576,725,543,653,501,0,152,0,335
564,577,724,544,651,502,0,152,0,338
565,578,724,545,651,502,0,153,0,341
564,577,725,544,652,501,0,153,0,339
564,577,725,544,653,501,0,150,0,338
563,576,726,545,653,502,0,153,0,336
562,577,727,544,654,502,0,153,0,335
563,576,726,544,654,502,0,151,0,334
563,577,725,545,652,502,0,152,0,337
563,576,726,544,652,503,0,152,0,339
564,576,726,544,653,503,0,152,0,337
563,574,726,542,653,501,0,150,0,336
562,575,727,542,654,501,0,149,0,336
562,575,727,542,653,502,0,150,0,335
563,576,726,543,654,501,0,149,0,337
563,576,726,545,653,502,0,150,0,340
563,576,726,544,653,502,0,150,0,339
563,575,727,544,653,501,0,152,0,336
563,575,727,542,654,501,0,150,0,335
564,576,726,541,655,502,0,148,0,334
563,576,725,544,654,500,0,149,0,335
565,576,726,544,652,502,0,150,0,338
564,577,726,543,653,502,0,150,0,338
565,576,726,543,653,502,0,152,0,338
564,576,726,542,653,500,0,152,0,337
563,576,726,542,655,501,0,152,0,334
564,576,727,543,654,502,0,152,0,336
564,576,726,544,652,502,0,151,0,338
564,576,727,544,653,504,0,151,0,340
564,576,726,544,654,503,0,151,0,336
564,575,726,544,653,503,0,152,0,335
563,574,726,542,653,504,0,150,0,337
564,575,725,544,653,503,0,152,0,337
564,575,726,543,653,504,0,152,0,337
564,574,726,544,653,504,0,151,0,337
564,575,726,542,653,503,0,150,0,338
564,574,726,541,653,503,0,151,0,336
564,575,726,542,653,503,0,152,0,337
566,576,726,544,652,504,0,152,0,338
566,575,726,543,652,504,0,152,0,339
565,574,726,542,653,503,0,152,0,338
566,576,726,542,653,503,0,153,0,336
565,575,725,540,653,503,0,151,0,339
566,576,725,542,653,502,0,152,0,339
565,576,725,542,651,502,0,150,0,339
565,576,726,541,651,503,0,152,0,341
564,576,727,541,653,503,0,153,0,342
564,574,726,540,653,501,0,150,0,339
563,573,725,538,653,501,0,148,0,338
565,573,725,540,653,501,0,149,0,339
565,576,725,541,651,502,0,153,0,340
