Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
530,467,666,429,523,560,377,694,404,515
569,463,682,423,514,553,374,670,396,504
554,442,672,429,513,514,381,641,413,518
557,454,678,438,517,512,387,644,414,525
507,453,658,421,519,523,388,648,416,526
501,462,656,436,521,529,363,656,409,518
499,465,653,431,529,533,365,666,411,524
490,465,643,421,528,536,372,670,410,526
483,463,642,424,524,535,379,668,419,529
481,464,643,427,524,536,382,668,421,529
481,465,640,423,525,536,377,666,417,527
481,464,639,426,525,534,373,665,418,528
481,464,639,426,525,534,377,665,421,528
485,466,640,430,526,535,382,668,423,532
485,465,640,429,527,539,387,668,424,532
484,463,640,432,527,538,385,665,420,531
483,463,640,430,526,537,382,664,421,530
484,463,640,429,526,538,380,664,422,530
484,463,640,428,526,538,383,664,425,531
485,463,640,430,525,538,389,667,429,534
484,462,639,427,525,539,388,666,425,533
485,462,639,429,524,540,387,663,424,532
485,463,639,431,524,539,383,663,423,531
485,463,639,433,524,540,382,663,424,532
486,463,638,431,526,539,388,664,427,535
485,464,640,432,527,540,389,666,433,536
486,465,638,433,526,540,387,664,429,534
485,466,639,434,527,540,385,662,431,535
487,465,640,434,527,542,380,663,428,533
489,466,639,431,527,541,384,663,430,534
488,466,638,430,527,540,389,664,434,537
487,466,636,430,525,541,388,662,435,536
486,464,634,425,522,539,387,659,431,533
485,464,634,426,521,539,386,658,435,533
486,463,634,425,521,537,387,657,434,531
485,462,632,423,520,536,390,658,437,535
485,464,632,424,521,537,390,660,440,536
485,462,632,425,520,536,388,657,436,532
484,461,631,427,520,535,387,655,437,532
485,461,631,427,520,534,386,654,436,531
486,461,632,426,521,534,388,656,439,533
487,462,634,426,522,535,390,657,442,535
486,462,634,425,522,534,387,656,437,534
486,462,633,427,522,534,385,656,437,532
486,462,634,425,522,536,383,657,436,533
484,461,633,425,521,536,384,656,436,532
486,461,633,427,522,536,391,659,442,535
487,461,634,427,522,538,392,659,444,537
485,458,633,425,521,537,389,657,441,535
482,458,632,424,520,535,385,655,439,534
482,459,632,425,521,535,385,655,442,535
481,459,631,425,520,535,384,655,440,534
483,459,632,426,522,536,389,656,446,537
485,460,632,427,522,536,392,656,449,538
481,459,631,424,519,535,389,653,445,535
481,460,632,424,519,535,387,652,442,534
481,461,632,424,519,536,386,651,443,535
481,461,630,422,518,534,386,651,445,534
483,461,630,423,519,535,388,652,450,537
483,462,631,425,520,535,391,652,451,538
482,460,629,423,519,534,389,651,448,536
483,460,630,423,520,534,387,650,445,538
482,460,630,425,519,534,387,650,445,536
484,461,631,426,521,536,391,652,449,539
484,461,632,428,522,535,393,653,452,539
482,462,631,428,521,534,388,653,447,537
482,461,633,428,521,534,386,652,446,536
481,460,631,426,521,534,387,650,447,536
480,461,630,425,520,534,387,651,449,537
482,462,631,425,522,536,393,654,452,539
481,462,630,425,521,535,391,652,452,538
