Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
475,440,535,242,519,726,515,479,518,807
483,447,536,247,519,721,497,468,507,816
484,445,535,247,505,724,485,467,495,820
483,444,534,245,516,727,486,470,493,822
484,447,535,251,516,726,484,472,499,820
486,450,537,233,520,723,459,463,493,816
484,446,521,200,504,724,461,465,497,831
486,448,525,209,508,730,471,468,497,824
484,449,527,212,511,727,469,471,501,829
484,447,530,220,511,731,473,468,503,829
485,444,531,235,513,729,474,468,506,831
485,447,533,247,515,725,475,469,509,835
486,447,534,249,516,730,476,465,509,828
485,446,534,245,514,733,477,464,504,824
486,445,534,248,515,734,477,466,505,823
486,445,534,247,514,735,479,464,503,818
485,447,534,238,505,736,479,467,497,821
486,453,536,244,516,736,466,463,484,811
489,455,535,250,518,736,457,465,486,816
487,456,536,250,521,738,457,467,487,815
488,455,537,258,521,736,456,466,488,818
485,455,535,242,514,740,458,465,488,818
470,456,529,223,517,742,474,466,489,812
454,456,520,209,516,744,478,467,491,815
459,456,522,211,517,745,478,466,494,815
463,456,523,216,516,745,478,466,494,816
463,455,524,214,516,745,481,470,497,817
463,454,522,214,515,745,479,471,497,818
463,453,523,211,515,744,479,470,496,818
466,454,525,221,515,746,482,472,498,817
466,455,526,218,516,745,483,473,499,818
467,455,525,223,516,744,480,473,499,819
467,455,526,225,516,745,480,474,499,820
466,455,526,224,518,746,481,474,499,820
467,453,527,229,517,745,481,474,498,819
467,453,525,224,516,745,480,470,498,819
467,452,526,219,516,744,479,472,499,822
469,453,528,226,518,745,480,474,501,820
470,452,529,228,517,746,482,474,500,820
469,452,528,232,517,745,482,473,501,821
469,451,528,229,518,744,483,476,501,820
469,452,529,226,518,745,483,476,503,818
470,451,528,224,519,746,482,473,501,819
470,451,529,228,518,744,481,476,503,820
472,452,531,230,520,744,483,476,504,817
471,451,530,227,521,745,483,476,504,818
473,452,530,236,521,744,484,476,503,817
471,450,530,234,521,744,483,477,503,818
472,450,531,237,521,745,484,478,503,819
473,450,530,235,521,745,484,475,503,820
472,450,530,231,521,746,485,477,505,819
473,451,531,237,522,745,485,477,505,818
474,452,531,238,523,746,486,478,505,818
473,452,532,238,523,745,485,477,506,819
473,451,531,240,521,746,486,477,505,820
474,451,531,236,525,746,485,475,506,819
473,451,531,238,526,745,486,474,508,820
474,452,532,241,526,744,486,478,506,818
474,453,532,236,527,744,485,479,507,819
475,453,532,239,527,745,487,477,508,819
477,453,533,235,528,745,481,477,508,819
489,454,556,270,543,723,451,468,512,811
493,461,561,291,547,711,457,471,516,815
493,462,554,283,545,722,461,469,516,814
492,461,552,287,541,724,464,475,516,816
492,461,550,288,539,726,465,477,516,816
491,463,550,278,536,727,465,474,512,816
487,465,547,261,528,730,467,471,505,821
485,465,546,264,531,731,469,474,503,821
487,465,548,270,536,731,469,474,505,819
488,463,548,273,536,732,470,477,507,819
488,464,550,276,536,732,469,478,508,818
489,466,549,278,537,731,471,475,508,818
488,461,548,264,536,732,472,475,508,819
485,454,535,243,534,732,467,477,512,823
465,420,513,192,526,739,458,466,513,808
469,415,514,194,528,742,460,470,513,809
471,411,518,203,527,743,467,474,512,807
478,433,530,232,530,740,469,476,510,809
477,415,529,225,530,741,470,470,512,801
481,444,536,238,523,739,467,474,493,809
483,451,542,253,532,740,468,476,489,795
482,448,541,255,529,740,471,474,489,801
483,450,540,250,527,741,472,474,490,801
483,451,541,259,528,741,473,478,495,801
484,452,541,258,529,740,474,477,496,800
483,453,541,259,529,739,476,477,497,802
484,453,542,260,531,741,478,478,496,798
483,448,540,247,529,740,477,477,499,802
484,450,541,257,532,742,479,473,501,802
485,451,540,258,533,742,479,478,503,799
484,429,539,239,531,743,481,477,507,801
472,381,538,216,526,733,499,466,518,795
475,384,535,229,526,742,496,474,527,805
476,387,535,231,526,744,498,477,527,808
478,414,539,243,530,746,491,476,526,813
479,424,540,244,531,747,493,477,516,808
480,444,540,245,535,741,466,473,499,791
481,452,542,251,536,741,469,475,498,789
479,451,539,244,534,742,473,474,499,791
479,451,539,243,533,743,476,475,499,793
481,454,541,244,534,743,478,479,504,789
482,452,540,244,534,743,481,481,505,793
481,450,539,249,533,746,480,476,505,795
480,454,542,252,534,745,482,479,507,794
475,453,542,268,534,745,486,480,507,795
477,454,544,266,535,745,490,480,508,792
478,455,544,268,536,743,495,482,511,792
478,456,545,258,536,743,494,482,510,792
478,455,544,265,537,741,490,481,510,796
477,454,542,263,535,740,489,477,508,801
478,456,542,275,537,736,484,478,510,802
480,456,542,281,537,737,487,480,512,800
479,454,542,283,537,737,486,480,513,805
479,454,542,280,536,738,485,479,513,805
479,453,542,275,535,737,487,477,513,805
480,454,542,269,536,737,487,482,514,805
481,454,543,264,537,738,486,479,513,803
480,455,542,276,536,738,486,473,512,805
481,456,544,282,536,739,487,476,513,803
481,456,543,282,536,738,488,477,514,805
481,457,544,283,536,739,486,474,512,804
481,457,543,284,536,739,487,474,513,805
481,458,545,281,536,738,484,477,513,804
482,458,544,270,537,737,484,481,514,803
482,458,545,274,536,738,484,477,514,803
483,459,544,284,537,739,484,474,512,804
483,459,545,287,537,738,485,477,514,804
482,458,544,287,537,739,486,478,514,805
483,460,545,289,536,741,485,472,511,800
483,460,545,283,537,739,485,475,513,803
484,461,548,282,539,738,488,478,515,802
483,461,546,283,539,736,488,478,515,804
484,462,545,291,538,737,486,476,515,805
484,463,547,294,539,736,488,481,515,804
483,462,546,294,539,737,485,480,513,803
484,461,546,294,539,736,485,479,514,804
483,462,546,293,538,736,484,478,514,805
484,462,546,288,538,736,485,479,515,806
484,461,546,284,539,737,485,480,516,805
484,462,546,281,538,736,485,482,516,805
484,462,547,289,538,738,486,478,515,803
483,463,546,293,539,736,487,482,517,805
483,464,547,297,539,735,488,482,517,805
483,463,546,296,540,737,487,479,517,806
484,462,547,291,538,738,488,478,516,805
483,462,546,283,539,738,487,481,516,803
483,462,548,274,538,739,489,482,516,799
482,461,549,279,537,744,490,471,509,791
482,461,550,282,531,749,494,475,508,782
484,463,552,291,538,733,496,479,513,801
483,464,551,292,541,735,499,481,516,807
483,465,549,287,541,738,499,485,519,810
487,467,552,309,543,736,498,485,519,808
487,467,551,313,540,738,500,486,519,807
487,469,553,319,542,732,496,480,518,811
487,468,539,296,540,737,498,486,519,815
487,469,547,314,542,736,500,485,520,814
487,469,548,320,542,735,499,485,521,814
488,470,548,325,540,738,500,485,522,810
488,469,548,323,541,737,501,486,520,811
489,469,549,324,540,737,500,486,521,811
489,469,549,326,541,738,501,484,521,811
489,470,550,329,542,737,500,487,522,810
489,470,550,329,543,737,501,486,521,810
489,471,550,331,541,738,500,485,521,810
489,470,551,328,542,738,501,485,522,810
488,470,549,324,541,738,501,488,521,811
489,470,550,332,542,738,501,485,520,811
488,471,549,326,539,738,501,484,521,812
