Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
563,573,700,561,706,240,8,8,9,184
559,565,690,564,721,249,8,7,7,192
565,569,693,566,718,259,8,8,9,194
572,573,691,565,718,258,10,9,8,190
569,574,698,565,710,269,9,8,8,185
538,582,687,559,693,251,8,8,8,179
533,586,683,564,701,238,9,8,8,207
532,526,701,545,748,237,10,8,9,196
508,525,704,547,781,272,10,9,8,239
515,539,702,553,761,268,10,10,8,231
522,556,700,559,750,259,10,8,8,227
526,566,691,559,745,247,9,9,8,224
538,568,693,563,737,256,9,8,8,212
547,579,686,563,723,252,10,9,9,192
549,579,690,564,731,259,10,8,9,205
549,578,693,564,733,262,9,8,8,208
534,567,699,564,744,272,9,8,9,226
515,528,705,552,776,278,9,9,9,245
520,526,708,553,793,290,10,8,9,256
524,532,708,558,790,296,10,9,9,259
527,537,707,560,789,300,9,10,9,259
526,538,709,561,790,306,10,9,9,258
529,540,707,563,787,305,9,9,8,258
529,545,705,564,780,296,10,9,9,252
532,547,704,565,782,299,11,8,9,252
533,548,703,567,776,297,10,9,9,251
536,551,703,569,777,297,11,8,8,253
536,552,702,569,776,300,9,8,8,254
538,554,702,569,777,300,9,8,9,251
540,555,695,569,780,288,9,8,9,252
549,555,690,572,781,282,10,9,10,255
546,557,692,572,780,287,9,9,9,248
547,562,693,573,779,291,9,9,9,248
547,563,692,574,780,288,10,9,9,248
549,563,690,573,776,283,11,8,9,243
551,565,692,572,771,274,10,8,9,235
559,559,697,574,769,282,9,8,9,239
553,562,697,572,779,295,9,10,8,242
554,556,701,571,775,296,10,9,10,247
542,553,704,565,781,288,10,8,8,243
544,541,711,557,757,280,9,9,8,209
516,545,709,561,771,279,9,10,8,242
521,550,702,562,763,274,9,8,8,239
532,570,701,561,745,268,9,8,9,225
535,575,699,563,749,281,10,8,8,233
538,571,699,562,744,281,9,8,8,225
540,576,702,564,742,278,9,8,8,224
547,580,701,566,734,271,10,7,8,205
544,580,705,566,739,274,8,8,8,215
552,582,704,569,733,280,8,8,8,194
552,583,704,569,741,279,9,8,9,211
556,584,705,569,737,285,10,10,8,210
544,584,704,565,742,279,9,9,8,211
538,565,706,565,750,291,9,8,8,229
533,574,702,560,762,266,9,8,9,229
531,558,714,558,769,278,10,8,9,242
534,560,714,562,762,288,9,8,8,251
530,565,712,566,760,289,11,9,10,253
537,557,720,563,765,293,10,9,8,251
537,554,719,566,770,297,10,9,9,246
543,540,715,560,796,277,10,9,10,228
538,541,716,566,786,299,10,8,8,240
537,546,710,570,783,298,10,8,9,245
537,551,713,570,782,304,10,8,8,250
537,552,711,570,782,305,9,9,8,253
538,555,707,573,778,295,9,8,9,249
540,557,708,572,777,298,10,9,9,253
539,557,709,574,778,301,11,9,8,254
539,558,707,574,777,295,10,8,9,250
539,560,707,573,776,294,8,9,9,255
540,560,707,574,775,298,10,9,8,255
540,561,707,573,775,299,9,9,9,257
540,561,706,573,776,295,10,9,9,253
539,558,710,571,785,286,10,9,10,253
538,527,739,559,800,289,10,12,9,251
540,532,738,562,798,296,10,9,9,253
542,534,738,566,794,303,11,8,9,256
543,538,737,570,794,303,11,10,8,258
542,539,737,571,793,307,10,9,10,264
542,541,737,571,792,307,10,10,11,262
543,540,731,572,788,306,9,9,9,262
543,542,730,573,788,308,11,9,8,261
544,543,729,574,786,309,11,9,10,262
544,542,726,573,786,303,9,10,9,259
540,545,719,571,777,296,9,9,9,253
543,532,752,563,791,290,10,9,9,256
545,538,750,568,791,292,10,9,8,258
545,539,751,569,794,301,11,9,8,262
546,539,752,570,790,301,10,9,10,261
548,541,749,571,789,302,10,8,10,262
537,532,756,564,801,299,10,9,9,261
531,526,766,560,804,301,11,10,9,260
532,529,767,562,802,304,10,9,10,262
527,527,767,563,795,309,10,9,9,261
529,529,767,567,798,316,10,8,9,267
532,530,767,567,794,318,9,9,10,263
533,530,765,566,796,314,10,10,10,264
534,532,765,568,794,314,11,10,9,263
530,532,763,570,799,313,12,9,10,267
536,533,764,570,792,318,9,10,10,267
535,534,763,570,792,317,10,9,11,266
536,533,763,571,787,318,9,10,10,267
531,527,765,572,792,316,10,9,9,269
535,530,762,571,786,314,10,10,10,272
536,531,755,570,783,309,10,9,10,262
537,532,752,571,776,300,9,11,10,258
539,533,751,573,775,302,11,10,10,258
539,534,750,574,774,309,10,10,9,260
541,535,750,575,776,309,11,9,8,259
539,534,749,576,774,309,10,9,8,257
540,536,747,577,773,315,10,9,9,261
540,536,747,576,773,310,11,9,9,260
536,534,746,572,767,296,11,9,9,249
539,537,742,575,763,288,10,9,8,246
542,539,737,577,765,287,11,8,9,234
542,539,740,577,769,297,10,9,8,238
543,539,742,578,759,307,10,8,8,228
544,539,743,579,761,312,10,8,10,235
543,539,738,579,770,305,9,8,8,243
