Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
572,607,599,622,528,333,0,108,0,369
571,607,598,622,528,336,0,109,0,369
572,608,600,622,528,337,0,111,0,371
572,608,599,622,530,338,0,108,0,373
572,607,601,620,530,338,0,110,0,372
572,608,600,619,527,336,0,115,0,372
571,607,599,621,526,335,0,112,0,373
571,607,600,622,528,336,0,112,0,375
571,607,601,622,525,338,0,113,0,379
571,607,598,621,523,342,0,111,0,377
571,607,599,620,522,342,0,120,0,375
572,606,598,621,522,340,0,123,0,374
573,608,600,622,525,344,0,118,0,376
572,608,601,623,526,345,0,112,0,381
572,609,601,622,526,342,0,118,0,376
572,607,602,621,526,343,0,124,0,374
572,608,602,621,526,341,0,124,0,374
572,607,602,621,525,342,0,121,0,374
571,608,604,621,528,347,0,122,0,380
571,608,602,621,528,346,0,127,0,377
571,608,601,622,525,346,0,128,0,375
571,608,601,621,527,347,0,131,0,377
571,608,600,622,526,347,0,130,0,376
571,608,601,621,527,349,0,129,0,378
572,607,602,622,527,353,0,132,0,380
572,607,601,621,526,348,0,138,0,376
571,608,600,621,529,346,0,135,0,376
571,607,601,621,528,348,0,138,0,377
572,607,602,622,529,352,0,134,0,381
571,607,601,624,532,357,0,125,0,380
571,607,601,623,530,352,0,133,0,379
572,607,601,623,528,350,0,133,0,382
571,607,601,624,530,350,0,134,0,383
571,607,600,623,531,348,0,140,0,382
571,607,602,623,531,352,0,134,0,385
570,606,602,623,531,351,0,134,0,384
571,607,601,623,530,346,0,140,0,379
570,607,602,623,531,346,0,145,0,383
571,608,602,624,530,346,0,144,0,378
572,607,603,624,532,350,0,132,0,380
571,608,606,623,533,353,0,136,0,382
573,607,607,624,527,354,0,138,0,381
572,606,606,623,521,354,0,128,0,382
575,606,604,620,519,341,0,124,0,381
576,607,604,622,525,344,0,128,0,383
590,615,587,621,520,332,0,82,0,361
605,636,573,616,492,325,0,29,0,318
593,615,572,615,499,327,0,98,0,349
562,600,585,609,514,326,0,122,0,365
564,601,591,613,530,332,0,116,0,370
563,600,595,614,533,334,0,126,0,376
565,599,599,616,525,336,0,128,0,377
566,600,602,618,527,336,0,133,0,377
567,600,604,617,530,340,0,125,0,378
566,600,602,619,527,344,0,131,0,381
566,600,601,616,523,344,0,134,0,380
567,601,602,617,524,348,0,134,0,379
566,600,602,618,523,351,0,129,0,382
567,600,605,618,525,354,0,135,0,384
567,600,606,618,525,345,0,140,0,380
567,599,604,619,522,349,0,137,0,385
566,600,601,619,522,352,0,138,0,385
566,599,600,617,523,354,0,140,0,386
566,599,604,619,526,355,0,142,0,387
566,599,603,620,527,359,0,140,0,387
567,599,602,619,526,353,0,145,0,386
567,599,603,617,528,353,0,143,0,388
566,600,601,617,527,354,0,144,0,386
565,599,602,617,530,357,0,145,0,389
566,599,604,618,530,360,0,146,0,389
567,599,604,618,529,359,0,149,0,384
566,600,605,618,527,359,0,152,0,385
566,599,605,618,529,359,0,154,0,386
566,599,606,619,532,362,0,151,0,388
565,598,607,619,530,362,0,159,0,389
566,598,607,620,530,362,0,161,0,386
565,599,607,619,530,359,0,160,0,387
566,599,608,619,532,364,0,159,0,390
565,598,608,619,531,364,0,157,0,391
565,598,607,619,530,361,0,159,0,388
563,598,608,618,531,360,0,162,0,387
564,598,608,619,532,358,0,163,0,387
563,598,608,619,532,364,0,162,0,389
564,598,610,619,532,362,0,168,0,389
564,598,610,620,533,363,0,164,0,388
562,599,611,620,540,364,0,149,0,395
562,592,621,621,516,361,0,149,0,389
564,593,623,620,512,363,0,147,0,387
565,592,625,621,505,363,0,143,0,385
567,593,628,622,512,366,0,152,0,389
568,594,626,623,516,365,0,164,0,394
568,595,625,622,515,364,0,161,0,386
567,594,625,622,512,362,0,160,0,383
568,593,622,621,518,363,0,142,0,387
568,594,621,622,518,364,0,136,0,383
568,596,613,621,525,362,0,134,0,384
566,600,594,620,537,350,0,133,0,388
566,601,601,621,539,343,0,144,0,381
568,601,602,618,525,336,0,132,0,372
569,607,564,604,537,307,0,83,0,339
570,606,568,603,528,317,0,87,0,337
572,606,573,605,536,311,0,86,0,336
571,606,572,607,543,323,0,84,0,345
570,606,572,605,540,322,0,90,0,348
571,605,575,605,539,324,0,96,0,351
571,605,577,607,538,328,0,100,0,350
570,604,578,608,543,334,0,112,0,357
570,605,578,608,541,333,0,118,0,357
569,604,579,609,540,331,0,113,0,357
569,605,579,609,540,332,0,124,0,359
569,604,580,610,543,339,0,123,0,362
568,604,580,611,543,344,0,127,0,363
569,605,581,610,541,337,0,129,0,362
568,603,580,611,541,336,0,129,0,364
568,602,579,610,539,339,0,129,0,363
567,602,583,612,542,343,0,132,0,368
567,603,582,614,543,349,0,132,0,369
567,603,583,613,543,345,0,134,0,368
566,602,582,614,541,345,0,134,0,367
566,602,583,614,542,350,0,136,0,370
567,602,584,614,543,351,0,136,0,372
567,601,591,618,547,350,0,122,0,386
567,600,592,619,547,357,0,121,0,393
572,602,586,616,538,347,0,97,0,371
576,603,586,611,512,345,0,73,0,365
577,601,594,612,502,360,0,122,0,376
576,600,593,612,500,363,0,136,0,380
578,602,591,611,508,365,0,149,0,372
577,602,593,612,517,357,0,135,0,365
576,602,591,612,516,348,0,116,0,354
577,603,590,612,516,354,0,116,0,359
576,602,592,612,518,355,0,128,0,364
577,601,591,612,518,358,0,133,0,366
576,602,590,613,516,357,0,134,0,367
575,601,591,611,518,360,0,138,0,368
575,602,591,611,519,362,0,137,0,369
573,602,590,611,520,360,0,147,0,369
574,602,591,610,522,361,0,149,0,368
575,602,591,609,523,363,0,147,0,370
574,602,592,609,524,363,0,148,0,372
572,602,590,609,526,360,0,157,0,371
572,602,591,610,527,355,0,153,0,368
573,602,591,610,532,357,0,158,0,372
572,602,590,609,532,358,0,161,0,373
572,601,592,609,532,360,0,163,0,373
572,602,591,609,533,359,0,164,0,375
571,602,591,609,532,362,0,165,0,375
572,602,591,610,533,360,0,165,0,377
572,602,591,610,532,362,0,165,0,376
571,602,592,610,533,361,0,168,0,376
572,602,592,610,533,361,0,167,0,375
570,601,591,611,534,361,0,164,0,376
571,601,590,611,534,358,0,163,0,374
570,602,592,611,535,353,0,162,0,376
570,602,594,614,537,357,0,152,0,378
570,601,592,612,535,361,0,162,0,378
569,602,592,612,535,357,0,163,0,378
570,602,594,613,534,355,0,160,0,376
570,601,594,614,538,360,0,147,0,379
570,602,593,614,535,362,0,155,0,378
571,602,597,615,535,355,0,160,0,375
569,601,596,614,535,354,0,160,0,373
569,601,596,615,533,355,0,163,0,374
568,600,597,614,535,357,0,162,0,376
569,600,596,616,536,365,0,157,0,379
569,600,597,615,534,361,0,164,0,376
568,600,597,615,534,362,0,159,0,374
569,600,596,615,534,363,0,159,0,375
568,600,598,615,536,364,0,158,0,377
569,599,599,615,536,364,0,163,0,376
567,598,599,616,534,363,0,160,0,375
567,599,600,616,534,365,0,160,0,378
567,597,601,616,534,365,0,161,0,380
567,597,600,616,533,365,0,163,0,387
567,597,601,616,533,364,0,164,0,383
567,597,600,616,533,366,0,165,0,382
567,597,601,616,535,365,0,167,0,387
568,598,601,617,536,367,0,165,0,388
568,597,601,616,534,366,0,167,0,385
567,597,601,617,536,365,0,168,0,385
568,597,602,617,535,366,0,168,0,385
566,596,601,617,536,369,0,166,0,392
567,596,602,617,536,372,0,169,0,395
567,595,602,617,535,369,0,163,0,384
568,596,602,618,535,370,0,163,0,385
566,596,603,618,537,375,0,167,0,392
