Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
650,689,677,620,588,395,0,0,0,245
649,689,676,611,586,407,0,0,0,233
649,690,676,616,588,407,0,0,0,250
649,689,678,616,589,395,0,0,0,242
651,690,677,620,589,398,0,0,0,246
648,690,675,614,589,407,0,0,0,244
647,691,675,618,588,414,0,0,0,248
648,690,676,618,589,416,0,0,0,253
649,690,676,616,589,416,0,0,0,252
650,689,677,618,589,394,0,0,0,249
649,690,676,612,589,415,0,0,0,244
649,690,676,613,588,418,0,0,0,251
648,691,676,616,590,417,0,0,0,251
649,691,677,620,590,401,0,0,0,256
648,690,677,614,590,416,0,0,0,249
648,690,676,615,590,415,0,0,0,253
648,690,676,615,590,417,0,0,0,254
648,690,677,614,590,419,0,0,0,254
649,690,676,618,590,414,0,0,0,258
649,692,677,617,590,405,0,0,0,256
649,690,677,614,590,408,0,0,0,256
647,691,677,615,589,418,0,0,0,253
649,691,676,614,589,421,0,0,0,255
648,690,677,616,589,422,0,0,0,259
649,690,676,616,590,419,0,0,0,257
649,691,677,615,589,418,0,0,0,256
649,690,677,615,589,420,0,0,0,259
648,690,677,615,589,421,0,0,0,260
648,690,675,614,590,422,0,0,0,260
648,690,676,617,589,421,0,0,0,257
648,689,676,616,590,424,0,0,0,264
648,689,674,613,589,425,0,0,0,266
649,686,677,615,589,427,0,0,0,260
651,683,671,608,579,400,0,0,0,213
651,685,670,607,580,395,0,0,0,222
650,684,670,608,582,406,0,0,0,236
650,684,670,607,582,410,0,0,0,242
650,685,671,609,581,412,0,0,0,244
648,684,671,607,583,414,0,0,0,250
646,686,671,610,585,415,0,0,0,253
647,686,671,612,584,412,0,0,0,246
647,686,672,613,585,416,0,0,0,246
648,686,671,613,585,417,0,0,0,251
647,686,672,613,583,418,0,0,0,246
648,684,673,611,582,412,0,0,0,218
649,685,672,611,581,406,0,0,0,221
648,688,672,605,582,391,0,0,0,216
646,689,669,611,585,375,0,0,0,227
647,687,669,617,587,348,0,0,0,223
647,687,670,618,587,347,0,0,0,222
645,688,670,610,587,382,0,0,0,226
645,689,671,606,586,390,0,0,0,228
646,689,670,605,586,394,0,0,0,229
645,689,672,605,586,398,0,0,0,230
645,690,671,606,585,400,0,0,0,232
646,689,671,606,586,399,0,0,0,231
646,689,671,607,587,400,0,0,0,232
646,688,672,607,587,401,0,0,0,235
646,689,672,608,586,401,0,0,0,234
646,688,672,608,586,401,0,0,0,237
646,689,672,607,585,403,0,0,0,238
647,689,671,608,586,403,0,0,0,237
647,689,672,610,587,403,0,0,0,237
647,689,671,610,587,405,0,0,0,238
647,688,672,607,587,405,0,0,0,238
647,688,672,608,588,405,0,0,0,241
646,689,672,608,588,405,0,0,0,239
646,689,672,609,587,405,0,0,0,239
646,689,672,609,587,406,0,0,0,240
647,689,672,610,588,407,0,0,0,240
647,688,672,607,587,405,0,0,0,241
646,689,673,606,587,406,0,0,0,242
646,689,672,608,587,408,0,0,0,241
647,690,672,608,587,406,0,0,0,242
646,689,671,609,587,407,0,0,0,241
646,689,671,608,588,407,0,0,0,240
647,689,671,608,588,407,0,0,0,242
646,690,672,608,589,408,0,0,0,242
647,690,672,605,589,406,0,0,0,241
646,689,671,609,589,408,0,0,0,241
646,690,671,601,589,408,0,0,0,248
646,690,671,602,589,406,0,0,0,251
646,689,671,604,591,417,0,0,0,258
645,689,672,607,591,416,0,0,0,256
646,689,672,607,591,414,0,0,0,260
646,686,673,607,590,420,0,0,0,262
647,686,672,609,591,422,0,0,0,266
646,687,673,610,591,424,0,0,0,269
647,687,673,609,591,425,0,0,0,270
647,689,671,610,592,425,0,0,0,275
648,695,645,578,570,385,0,0,0,209
645,697,645,581,575,308,0,0,0,234
649,687,656,594,576,379,0,0,0,235
648,687,656,596,578,390,0,0,0,254
648,687,658,599,579,396,0,0,0,257
648,688,658,601,581,403,0,0,0,263
648,687,660,603,582,405,0,0,0,264
649,688,661,606,583,408,0,0,0,269
648,687,661,606,583,408,0,0,0,271
648,687,661,606,583,414,0,0,0,273
647,687,661,607,584,416,0,0,0,274
647,688,661,607,584,417,0,0,0,273
648,688,661,608,584,418,0,0,0,271
647,687,662,606,584,418,0,0,0,276
648,687,661,607,584,419,0,0,0,279
648,687,662,607,585,422,0,0,0,278
648,687,662,608,584,422,0,0,0,280
647,686,662,608,584,420,0,0,0,280
647,686,662,609,584,421,0,0,0,281
647,687,661,604,583,417,0,0,0,269
647,687,661,605,583,418,0,0,0,271
648,687,661,604,584,418,0,0,0,270
647,686,661,604,584,413,0,0,0,268
648,687,660,603,584,417,0,0,0,268
647,688,661,605,585,421,0,0,0,268
647,687,661,605,584,421,0,0,0,271
648,687,662,605,585,421,0,0,0,274
648,687,661,605,584,423,0,0,0,271
648,687,662,605,586,422,0,0,0,274
647,687,661,606,585,424,0,0,0,275
647,687,662,606,586,422,0,0,0,275
647,688,662,606,586,424,0,0,0,276
648,687,662,606,585,425,0,0,0,276
648,686,662,605,586,423,0,0,0,273
647,687,661,604,585,423,0,0,0,274
647,687,661,605,585,426,0,0,0,273
648,687,662,605,585,426,0,0,0,276
648,687,662,606,586,425,0,0,0,276
648,687,662,605,586,425,0,0,0,275
648,687,662,604,586,421,0,0,0,277
648,687,662,604,586,424,0,0,0,279
648,687,662,605,586,425,0,0,0,282
648,687,662,606,587,426,0,0,0,280
648,687,663,606,586,426,0,0,0,283
648,686,662,604,587,426,0,0,0,277
648,686,662,605,587,424,0,0,0,280
648,687,662,604,588,426,0,0,0,279
648,687,662,605,588,430,0,0,0,281
647,687,662,606,588,429,0,0,0,281
647,687,663,606,589,428,0,0,0,282
648,686,662,604,588,426,0,0,0,277
648,686,661,604,587,427,0,0,0,280
648,686,662,604,588,429,0,0,0,280
648,688,661,604,588,427,0,0,0,278
648,688,661,605,587,429,0,0,0,282
648,687,662,602,588,431,0,0,0,276
649,687,662,602,587,425,0,0,0,276
649,686,662,602,588,425,0,0,0,276
648,687,662,603,588,427,0,0,0,279
648,687,662,603,588,429,0,0,0,280
648,687,662,604,588,429,0,0,0,282
649,687,662,603,587,431,0,0,0,277
647,686,662,602,588,425,0,0,0,277
647,688,662,602,589,428,0,0,0,274
706,695,686,611,593,417,0,0,0,379
674,683,696,589,567,548,0,0,0,376
630,671,692,615,577,525,0,0,0,335
630,657,693,613,582,512,0,0,0,362
628,657,694,612,583,521,0,0,0,368
630,657,694,612,583,524,0,0,0,369
631,654,694,608,583,523,0,0,0,371
631,654,695,607,584,525,0,0,0,372
631,656,696,608,585,528,0,0,0,373
634,656,696,605,585,525,0,0,0,360
645,661,691,597,577,517,0,0,0,330
639,661,694,605,583,501,0,0,0,349
623,669,685,610,589,515,0,0,0,368
614,677,676,617,593,484,0,0,0,373
623,672,679,604,590,468,0,0,0,365
593,691,654,615,603,482,1,0,0,413
589,701,641,608,616,439,0,0,0,457
605,678,662,614,613,444,0,0,0,470
663,610,687,602,559,537,0,0,0,395
627,650,685,613,587,551,0,0,0,428
605,672,668,612,597,535,0,0,0,435
606,674,672,615,602,494,0,0,0,435
617,659,678,605,591,508,0,0,0,419
614,664,678,609,593,524,0,0,0,418
615,656,682,619,592,500,0,0,0,404
614,643,679,611,587,525,0,0,0,393
617,645,683,604,590,513,0,0,0,408
625,618,694,608,580,532,0,0,0,368
615,640,685,616,590,565,0,0,0,397
620,656,686,616,594,515,0,0,0,408
627,643,691,621,589,520,0,0,0,408
654,612,694,596,560,538,0,0,0,345
626,666,678,605,584,552,0,0,0,374
631,663,683,606,583,491,0,0,0,367
632,666,684,610,585,503,0,0,0,374
625,670,682,610,589,494,0,0,0,389
628,658,684,603,585,497,0,0,0,380
624,660,684,606,587,513,0,0,0,389
626,665,679,609,587,516,0,0,0,395
625,663,683,603,585,500,0,0,0,345
623,663,684,604,587,510,0,0,0,353
624,663,685,605,588,513,0,0,0,358
624,663,685,607,587,514,0,0,0,360
626,663,685,608,588,515,0,0,0,364
626,663,685,608,588,513,1,0,0,367
625,663,685,607,589,516,0,0,0,369
625,663,686,608,589,518,0,0,0,373
625,662,686,608,589,518,0,0,0,373
627,663,687,609,590,517,1,0,0,374
628,662,687,609,589,516,0,0,0,370
626,662,687,610,589,513,0,0,0,374
626,663,688,609,589,516,0,0,0,374
627,663,688,608,589,520,0,0,0,373
627,665,687,610,590,519,0,0,0,372
628,663,688,611,590,518,0,0,0,371
627,662,687,609,590,515,0,0,0,376
627,663,688,610,589,517,0,0,0,377
627,663,687,610,590,520,0,0,0,376
626,664,688,610,591,519,0,0,0,378
627,663,687,610,591,518,0,0,0,379
627,663,687,611,591,519,0,0,0,379
626,664,688,609,592,517,0,0,0,382
626,663,688,609,592,519,0,0,0,383
626,664,687,609,593,520,0,0,0,381
627,662,687,611,592,520,0,0,0,383
627,662,687,610,592,520,0,0,0,380
627,663,687,609,592,519,0,0,0,380
625,663,687,610,591,521,1,0,0,376
625,664,688,609,592,523,0,0,0,379
625,663,688,611,592,523,0,0,0,379
626,663,688,611,592,522,0,0,0,379
627,663,688,609,593,521,0,0,0,380
626,664,688,609,593,525,0,0,0,381
626,664,688,610,593,525,0,0,0,381
627,664,688,611,592,524,0,0,0,382
627,663,688,611,593,523,0,0,0,380
627,664,688,610,593,520,0,0,0,383
632,652,691,608,588,522,0,0,0,363
631,654,691,609,588,522,0,0,0,367
631,656,689,608,592,521,0,0,0,375
628,659,690,609,592,523,0,0,0,379
629,660,689,611,592,522,0,0,0,379
629,660,689,611,592,521,0,0,0,381
629,659,689,609,592,522,0,0,0,382
628,660,689,610,592,526,0,0,0,383
628,661,690,610,592,525,0,0,0,384
629,660,689,612,592,527,0,0,0,383
629,660,689,612,593,522,0,0,0,384
629,660,689,610,593,522,0,0,0,384
629,661,689,610,592,524,0,0,0,385
630,659,689,608,595,525,0,0,0,394
623,670,684,612,597,526,0,0,0,418
628,670,684,602,594,526,0,0,0,398
626,668,686,604,594,520,0,0,0,394
625,668,692,616,598,525,0,0,0,417
604,708,602,609,655,532,0,0,0,442
322,743,406,435,746,528,0,0,0,356
399,747,457,492,746,16,0,0,0,381
578,678,639,619,676,0,0,0,0,446
601,679,667,616,614,418,0,0,0,454
569,643,674,621,655,545,0,31,0,485
572,580,695,624,635,557,0,66,0,480
569,596,695,622,644,587,0,74,0,493
572,599,696,619,644,588,0,73,0,491
571,599,698,621,644,590,0,73,0,490
573,600,698,622,645,592,0,77,0,493
579,600,700,622,644,593,0,76,0,491
572,604,700,622,649,596,0,91,0,495
574,606,699,624,649,590,0,86,0,495
576,607,700,625,650,588,0,86,0,496
574,605,701,625,651,590,0,87,0,496
577,601,702,625,649,593,0,96,0,496
578,605,701,623,649,591,0,84,0,494
