Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
460,562,483,472,675,430,95,408,476,690
460,564,484,471,675,432,89,410,478,690
461,565,486,468,673,424,64,411,469,689
462,566,486,469,674,424,60,421,471,688
461,566,488,471,674,429,72,420,475,690
460,563,487,472,675,428,88,416,474,690
459,565,487,474,676,432,92,417,478,690
460,564,485,474,675,432,94,417,477,690
460,565,487,470,674,432,80,423,480,689
461,566,488,467,673,426,58,423,477,689
460,566,487,469,674,431,73,414,478,690
459,565,486,472,674,429,93,420,478,690
460,566,487,473,674,433,98,418,480,690
460,566,486,473,675,434,96,421,483,690
463,566,488,468,675,428,65,414,476,688
464,567,487,469,674,416,40,413,476,688
465,573,486,471,675,385,16,369,436,684
462,572,478,469,674,379,19,367,446,687
449,562,471,461,669,388,25,368,449,694
452,563,474,459,666,400,33,398,470,693
458,569,471,457,668,404,35,388,467,678
446,569,440,441,665,303,0,312,382,673
451,571,461,454,669,395,24,370,444,676
450,566,464,457,670,398,19,377,455,680
443,563,464,456,671,400,19,379,460,680
445,564,468,452,670,405,22,384,463,679
445,564,468,451,670,411,22,388,467,679
445,564,468,452,670,412,23,385,466,679
443,564,467,453,671,407,26,385,463,680
449,564,467,455,672,410,23,383,466,681
451,565,471,458,671,413,23,387,468,681
452,564,473,455,670,413,23,390,468,679
452,565,474,456,670,416,31,390,472,679
450,565,473,457,671,415,25,402,467,680
451,566,472,458,672,414,27,399,465,681
451,565,472,460,672,418,30,401,467,680
451,566,474,459,671,418,31,392,473,680
455,566,475,457,670,420,29,391,470,678
455,566,476,459,670,420,30,394,474,679
454,566,474,460,671,424,34,400,472,680
453,565,472,459,671,420,30,403,468,680
454,566,473,460,671,423,32,405,470,681
454,567,474,461,672,426,32,394,475,679
455,567,478,460,670,423,28,395,474,679
456,568,479,461,670,420,30,395,474,678
455,567,477,461,671,425,35,405,470,679
455,567,476,463,671,424,32,407,470,680
455,567,477,465,671,425,32,409,470,679
455,568,477,464,671,424,32,409,476,680
455,568,481,461,671,427,33,399,479,678
456,569,483,463,671,426,32,398,479,678
456,568,481,462,671,429,38,406,477,680
455,568,479,463,672,425,32,413,475,680
456,568,479,465,672,427,30,412,474,680
455,567,479,465,672,426,33,412,477,680
456,569,482,462,670,429,37,396,479,679
457,569,483,460,671,423,24,399,478,678
456,568,483,461,673,430,37,402,478,679
456,567,479,462,673,428,33,410,474,680
455,568,479,463,672,427,30,409,475,679
456,569,479,464,672,429,33,410,476,679
457,570,482,462,671,429,34,400,482,679
458,571,483,460,670,426,31,399,478,678
457,571,483,462,670,428,36,399,481,678
457,570,480,462,672,430,41,405,479,680
456,570,479,463,672,428,33,409,475,681
457,570,479,464,672,430,34,410,478,680
456,570,478,465,672,430,33,410,477,681
456,571,481,463,671,433,35,400,484,679
458,571,483,461,670,429,29,397,476,679
458,571,483,463,672,430,32,400,482,679
458,571,481,464,671,431,39,411,479,680
458,571,480,465,671,430,34,410,478,680
457,572,479,466,671,433,35,412,479,680
458,571,481,464,671,433,37,402,482,680
459,572,483,462,670,433,37,400,481,679
460,572,484,465,670,427,23,400,482,679
460,571,484,466,672,432,35,403,482,680
459,572,481,467,672,430,35,412,481,680
459,572,480,468,672,431,38,412,480,680
458,571,481,468,672,431,35,414,482,680
461,572,485,465,670,432,40,401,482,678
460,573,486,463,668,427,24,397,478,677
461,573,486,466,671,432,29,400,480,678
460,572,482,466,671,432,40,413,478,679
460,572,481,469,671,430,35,411,476,679
459,573,482,468,671,431,37,410,476,680
460,572,483,466,671,432,36,402,482,679
