Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
626,560,564,526,521,629,414,544,371,560
651,565,579,537,537,599,320,540,333,572
626,564,564,510,517,619,406,548,377,568
624,568,569,527,523,621,399,550,368,570
633,571,579,535,520,629,375,545,343,559
627,561,564,521,519,624,399,545,360,568
623,555,557,520,516,632,419,551,374,570
624,553,557,516,512,635,423,549,373,569
628,555,562,515,514,634,423,553,379,564
632,559,564,514,516,629,429,555,388,560
626,555,564,516,514,634,433,553,390,564
623,550,564,519,512,637,431,548,387,566
623,553,565,519,514,637,435,547,387,566
625,554,567,521,515,637,434,548,389,566
624,553,567,520,515,637,436,547,390,566
625,554,567,520,515,636,439,551,391,568
628,558,567,522,516,632,439,556,399,563
626,556,566,522,516,635,442,554,395,566
623,554,566,521,515,636,440,547,389,567
624,554,567,523,517,637,442,549,390,569
625,554,568,523,516,637,442,551,389,569
625,554,569,524,516,637,442,550,392,568
627,557,569,523,517,636,442,552,395,569
627,558,569,523,516,634,443,554,398,565
629,559,569,522,518,632,443,557,400,564
627,557,569,521,517,635,444,554,399,567
627,556,571,522,518,636,441,551,398,567
626,557,573,523,518,637,443,552,400,566
625,556,570,524,518,637,442,551,398,568
626,557,570,522,517,637,445,554,401,567
628,561,569,522,517,634,445,557,404,568
630,562,569,524,518,633,445,558,405,564
627,558,570,522,518,636,445,556,398,566
626,559,571,522,518,637,444,553,396,567
627,559,571,526,518,637,445,553,395,567
627,559,570,525,518,638,446,552,396,569
628,559,570,523,518,637,445,554,400,567
629,562,568,523,518,635,444,557,405,565
629,561,567,524,519,634,449,558,404,565
626,558,567,522,515,637,442,553,401,569
626,557,569,522,517,638,444,552,396,568
625,558,570,523,518,638,446,553,400,569
625,557,569,523,518,638,447,554,397,569
626,559,567,521,517,635,448,556,404,569
628,563,567,520,519,632,444,556,410,565
627,559,566,521,517,634,450,558,405,567
625,557,566,518,518,636,449,553,395,569
624,557,567,519,518,636,447,553,397,568
624,558,568,521,517,636,450,554,399,571
625,558,567,520,517,638,451,554,399,570
626,560,566,522,518,635,449,558,406,567
628,561,568,520,518,634,456,560,409,566
626,558,567,520,516,636,455,556,405,569
625,557,566,520,516,638,453,553,400,570
624,558,568,522,517,638,452,553,399,570
624,556,568,524,517,638,452,553,398,570
627,558,567,522,517,637,457,555,401,569
627,560,566,523,516,635,459,558,407,569
627,562,566,520,518,634,459,560,411,565
626,559,567,522,518,637,463,556,408,568
624,556,569,520,516,638,460,553,403,570
624,557,568,521,517,639,459,554,400,570
625,557,570,523,518,639,459,554,401,570
626,560,567,521,518,639,461,557,404,568
628,559,567,522,519,637,463,560,412,567
626,560,567,520,519,635,462,562,418,567
626,557,567,521,518,639,464,559,409,570
625,556,566,521,519,638,461,556,405,571
624,556,569,522,518,639,460,555,403,570
623,556,568,524,518,638,460,556,405,570
626,559,567,522,518,638,461,559,406,569
627,560,566,520,518,636,464,564,416,569
627,560,567,521,519,636,463,564,417,567
625,558,566,522,519,638,462,560,412,570
625,556,567,521,519,640,462,558,405,570
624,556,567,522,518,639,461,560,405,571
625,557,567,522,519,639,462,560,407,570
627,559,567,520,519,639,464,563,413,569
628,561,567,517,518,635,462,565,417,567
626,559,567,520,518,638,465,563,414,569
625,557,567,523,518,640,463,560,413,570
626,558,571,523,518,640,464,562,409,570
625,557,570,523,518,640,464,563,411,571
626,557,570,522,517,640,465,565,413,570
628,560,570,518,518,637,465,565,414,567
629,561,568,520,518,637,465,566,416,569
626,559,567,519,518,640,465,564,414,571
624,556,568,519,518,640,465,561,414,572
624,556,568,520,518,640,465,561,412,571
625,556,570,521,518,640,466,562,412,571
627,559,569,519,518,639,467,565,417,570
628,560,568,518,518,636,465,566,416,567
629,559,568,520,519,637,465,566,420,570
627,557,569,521,519,641,467,564,416,571
627,556,570,521,518,640,466,561,413,572
626,556,570,521,518,640,466,561,412,572
627,556,569,522,519,640,465,561,415,572
628,558,570,520,518,640,468,566,419,571
629,560,570,519,520,637,467,566,419,570
631,559,569,521,518,639,470,565,421,570
628,556,570,522,519,640,468,564,417,572
627,556,571,520,519,641,465,561,412,571
627,558,570,522,518,642,465,563,413,572
627,558,570,522,519,640,465,563,416,571
630,560,570,521,518,639,470,564,421,570
