Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
433,554,471,526,526,526,508,648,587,646
435,556,472,526,527,528,510,646,585,643
435,555,471,524,526,527,508,647,586,644
431,553,470,523,526,524,506,644,588,644
432,554,469,527,530,524,505,644,582,646
432,554,470,529,531,524,505,646,585,647
432,554,471,530,530,526,504,647,587,647
436,555,473,532,532,528,507,646,584,645
439,558,473,532,531,530,509,645,579,644
432,555,472,526,528,525,505,645,585,645
431,556,470,526,529,523,503,645,587,644
433,555,470,529,530,524,504,645,586,644
434,555,471,530,530,526,505,644,586,646
436,555,472,530,532,526,507,643,578,646
440,557,475,535,533,528,509,640,572,646
437,556,473,528,529,525,508,642,582,643
433,554,471,524,526,525,505,641,585,645
433,554,470,528,528,525,505,642,584,645
435,553,471,530,528,525,506,643,583,645
436,554,472,529,530,525,506,642,584,646
438,555,474,530,528,529,509,642,580,644
439,557,477,534,529,530,510,643,579,643
438,555,473,528,527,527,508,643,586,643
434,556,472,528,528,525,505,642,586,644
434,554,471,527,529,524,504,641,575,649
432,561,464,536,544,519,497,629,560,668
431,596,453,554,565,513,499,626,552,674
435,597,456,558,567,516,506,628,552,666
439,573,464,553,556,523,508,632,562,643
438,557,468,540,532,522,503,633,567,640
434,555,468,533,529,522,502,639,573,641
433,554,468,528,528,519,502,642,577,641
433,555,468,528,527,520,503,643,582,641
437,558,469,528,528,522,507,643,580,641
436,558,468,530,526,522,508,644,581,641
431,553,467,524,524,519,504,645,582,642
429,553,465,525,524,518,502,646,584,643
431,552,466,526,527,519,502,647,584,643
430,553,466,527,526,518,502,646,584,644
434,555,466,527,528,520,505,647,584,644
435,557,469,529,528,521,508,646,583,644
437,556,469,531,528,521,509,646,583,644
432,554,468,529,526,519,506,646,585,643
431,553,467,528,525,519,504,647,585,643
431,553,468,530,526,518,503,646,586,644
433,553,468,529,527,518,503,647,585,643
435,555,469,532,528,520,507,648,584,644
436,558,471,531,529,521,511,647,580,642
438,558,472,533,528,522,510,646,581,642
435,555,468,533,527,521,506,645,583,643
434,554,468,532,529,520,505,645,585,643
432,554,469,532,527,520,504,645,584,643
433,554,468,532,527,519,505,645,584,642
436,557,469,534,528,522,506,647,584,643
439,558,471,536,527,523,509,645,578,641
440,559,471,537,528,522,511,646,579,642
438,557,470,533,528,520,507,647,583,644
434,555,468,532,526,520,505,646,584,643
434,554,469,531,528,519,505,646,583,643
433,555,469,533,528,520,504,646,584,643
436,556,471,535,528,521,507,648,584,642
438,557,472,535,527,522,510,647,580,642
439,559,473,535,528,523,511,647,579,640
437,556,471,534,526,522,508,647,584,642
433,553,469,531,524,521,505,646,584,643
433,554,468,531,525,521,505,647,584,642
432,553,469,532,525,521,504,647,585,643
435,556,471,534,524,523,506,648,584,642
