Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
334,560,391,504,659,165,221,540,520,688
331,558,396,502,657,166,226,537,519,686
331,558,393,499,658,154,223,536,518,688
332,558,397,500,657,161,230,537,518,687
332,559,400,502,659,159,227,537,519,688
333,560,398,504,658,161,229,538,519,687
333,561,394,503,659,162,230,536,519,685
335,560,398,502,657,167,235,539,519,685
335,559,394,501,658,167,230,539,517,688
335,559,396,501,657,171,232,539,518,688
334,559,398,505,659,173,236,540,518,688
338,559,398,506,658,175,236,540,519,687
337,562,399,505,658,171,237,539,518,685
334,561,395,502,658,175,247,539,519,685
337,560,400,505,659,180,244,538,520,687
336,558,396,502,658,179,239,539,519,686
336,559,397,505,658,178,238,540,519,687
336,558,398,505,658,180,238,541,520,688
335,561,397,507,658,171,239,541,520,686
336,562,396,503,658,174,238,539,521,684
336,561,398,504,657,182,244,539,520,686
334,560,397,504,658,185,241,539,520,686
336,560,397,506,658,179,241,539,519,686
336,560,399,507,659,177,233,540,519,686
337,560,401,507,658,175,239,541,521,686
338,561,398,506,659,170,238,538,522,684
337,561,400,504,659,183,246,539,521,685
338,560,401,506,658,183,244,541,521,685
337,560,400,506,658,182,241,541,521,685
338,559,403,508,659,184,243,540,520,687
338,559,402,507,659,182,245,541,520,686
339,561,405,508,659,175,245,542,521,686
342,563,400,507,659,170,247,541,524,684
342,560,403,508,659,183,250,541,525,685
340,560,402,506,658,187,250,540,524,685
342,559,403,509,658,186,249,540,523,685
341,560,405,508,659,188,246,541,523,686
342,561,405,510,659,175,245,540,525,684
341,561,402,508,658,173,243,539,526,684
341,562,403,506,658,183,253,539,526,685
343,561,407,508,659,186,250,540,525,685
341,564,403,504,663,197,260,531,519,678
335,551,401,482,659,199,240,536,500,690
334,542,390,478,651,171,223,533,505,686
338,542,397,468,653,162,229,536,507,693
334,539,400,472,643,193,248,530,504,686
332,522,408,460,637,204,251,520,500,687
329,519,409,464,637,208,240,520,501,688
330,521,411,467,639,208,244,520,502,688
331,521,411,470,639,218,251,521,503,689
331,525,414,468,640,222,247,524,506,688
318,530,414,480,643,207,256,528,507,684
320,539,419,500,652,232,256,544,513,682
340,539,398,475,650,206,240,536,503,679
336,533,411,465,646,227,241,539,506,680
337,530,412,465,645,238,245,538,506,680
328,523,415,452,638,244,260,533,506,679
331,527,416,454,640,253,256,534,509,680
332,525,418,456,639,248,259,535,509,680
334,524,419,458,639,244,263,536,509,681
334,525,422,461,639,243,260,536,510,682
336,525,422,462,640,246,263,537,510,681
338,527,420,464,640,248,256,537,511,681
339,529,418,461,640,250,258,537,513,680
339,528,423,466,641,256,266,536,515,680
336,527,422,467,641,247,267,537,511,681
337,527,424,468,641,250,270,537,509,681
338,527,425,470,641,251,271,536,509,681
340,527,425,471,641,246,270,537,511,681
341,530,424,471,642,255,262,536,513,680
342,530,423,470,642,262,268,536,515,680
344,528,425,471,641,259,271,538,514,680
342,528,426,472,641,254,273,538,511,681
342,528,427,474,642,253,273,539,512,681
342,528,429,474,642,258,269,539,512,681
345,530,428,474,642,254,265,540,515,681
347,532,423,471,643,258,264,537,514,679
348,530,427,474,642,262,275,537,513,680
346,528,426,473,641,251,276,537,512,680
345,528,429,472,642,254,275,537,511,680
346,528,429,473,642,257,274,538,512,680
347,530,429,476,642,251,267,538,513,680
348,532,428,478,643,244,264,538,515,679
349,533,430,477,642,253,271,538,515,679
348,530,430,478,642,254,274,539,513,680
348,529,433,478,642,258,276,538,513,680
348,530,434,480,642,255,277,538,512,680
348,529,435,481,642,257,278,538,512,680
352,532,433,483,642,247,270,539,515,679
351,533,429,481,644,250,267,538,516,678
351,531,434,482,642,261,270,539,514,679
347,529,433,480,642,262,282,537,512,678
348,529,435,481,642,260,283,537,509,679
349,530,437,483,642,258,281,538,511,680
352,532,434,485,642,256,278,538,515,679
350,533,428,483,643,254,272,536,516,678
352,533,432,486,642,264,281,536,515,678
349,533,434,483,642,263,282,537,513,678
350,530,436,484,643,263,284,537,512,678
349,531,436,485,643,259,283,537,511,679
350,532,438,487,643,262,280,537,513,678
350,533,432,488,643,253,276,536,515,678
352,535,430,485,642,262,275,537,516,678
351,533,439,486,643,270,288,537,514,678
349,532,438,486,643,265,291,538,513,679
350,532,437,486,643,265,289,537,512,678
349,531,438,485,642,267,288,537,512,678
351,532,437,488,643,260,283,538,514,678
351,534,428,487,643,260,279,535,514,677
351,533,431,487,643,273,292,535,516,677
352,533,438,485,642,267,293,535,513,678
349,532,439,485,643,266,293,535,511,678
350,531,439,485,643,268,291,534,510,678
350,531,442,484,642,272,289,535,512,677
351,534,436,487,643,260,278,535,514,677
351,535,433,487,644,260,281,535,516,676
351,533,439,488,643,271,294,535,514,676
352,532,441,486,643,270,295,535,513,678
349,532,440,484,643,272,292,535,512,677
349,531,441,486,643,265,292,535,511,677
351,532,439,490,643,270,290,534,513,676
352,534,433,488,644,261,282,534,515,676
351,535,438,491,643,275,298,533,515,677
348,533,442,487,643,274,296,534,511,676
349,532,442,486,643,271,292,531,510,676
349,532,442,487,642,269,297,534,510,677
350,534,443,487,643,273,298,531,513,676
350,535,438,490,643,264,286,532,515,675
351,535,436,490,643,278,298,531,516,676
351,534,441,489,643,281,305,533,514,676
351,532,441,487,643,278,302,533,511,676
350,533,443,488,644,277,298,534,511,676
351,533,444,489,644,280,303,533,511,676
352,535,438,491,644,271,291,533,513,675
351,536,434,489,643,276,302,533,515,675
350,536,440,491,643,280,302,534,513,674
349,534,440,490,643,277,303,532,510,676
352,534,441,491,643,275,301,533,511,675
353,533,441,491,643,277,300,534,510,675
352,535,439,493,643,275,297,533,512,676
354,537,432,489,644,271,291,530,515,673
354,535,439,493,643,285,304,535,514,675
352,534,439,488,643,280,303,534,510,675
351,533,440,487,643,275,304,536,509,676
351,534,442,487,643,279,300,534,508,674
351,534,442,487,643,284,301,536,509,675
349,533,446,487,643,280,300,535,508,674
351,533,447,486,643,281,302,537,509,674
352,533,447,486,643,279,300,537,508,674
352,533,447,487,643,279,300,536,509,674
352,536,440,489,643,278,294,536,511,674
352,537,432,488,644,279,298,534,513,674
353,536,436,490,644,282,301,533,510,673
352,534,442,487,642,273,297,534,509,674
353,535,444,489,643,274,297,534,510,673
352,534,442,488,643,273,296,535,509,673
354,537,441,491,644,274,295,534,511,674
355,537,438,492,643,272,298,538,512,673
354,536,435,491,643,281,304,537,512,672
353,534,438,490,642,282,302,537,510,672
351,533,439,488,643,280,301,536,510,673
351,534,444,490,643,280,300,537,509,673
353,535,446,490,644,281,303,537,509,674
350,536,442,493,643,282,304,538,511,672
354,537,435,492,643,282,304,538,513,672
353,535,440,493,643,288,311,536,511,672
352,534,446,489,642,279,305,537,509,672
353,533,448,488,643,277,302,537,509,672
352,534,449,489,643,275,301,539,508,672
352,535,446,491,644,278,302,539,509,672
354,536,442,492,644,280,307,538,512,671
353,537,441,493,644,281,309,537,513,671
353,536,443,491,643,282,313,537,511,672
353,535,447,491,643,277,305,537,510,673
354,534,447,490,644,279,307,537,510,672
356,535,447,493,644,280,308,539,512,672
356,537,441,493,644,277,304,538,514,672
356,537,437,492,645,282,302,538,514,671
357,536,442,493,643,282,313,538,512,673
356,535,447,492,643,279,310,539,510,672
355,534,447,492,644,277,307,540,510,672
351,534,448,492,643,274,307,538,510,671
353,535,446,493,643,280,309,539,512,672
355,536,441,493,643,277,306,538,513,671
355,536,442,494,643,285,315,539,514,670
353,535,445,492,643,282,310,539,513,670
353,534,447,491,643,276,310,540,510,671
354,534,447,492,643,275,306,539,509,671
355,535,447,492,643,275,309,539,511,671
356,536,448,494,643,279,309,541,512,671
357,537,442,493,643,276,300,538,514,671
359,539,442,495,644,283,307,538,513,670
358,536,445,495,644,285,311,538,512,671
356,536,448,493,643,280,308,540,512,671
355,535,447,493,643,277,306,538,509,671
356,535,448,493,644,279,307,540,510,671
357,537,450,496,643,283,308,539,512,671
359,539,442,496,644,276,300,539,514,670
358,537,443,496,643,285,311,536,513,671
357,536,447,492,643,285,315,537,511,671
357,534,447,491,642,277,304,537,510,671
356,535,447,492,644,279,308,536,509,670
357,535,448,492,643,282,313,539,511,670
342,539,441,497,647,275,285,536,511,668
352,546,427,519,654,266,297,535,510,667
361,553,417,509,656,251,265,531,490,672
367,548,424,513,653,280,307,538,483,646
363,535,430,509,652,256,293,539,479,657
324,537,415,475,646,253,290,536,478,658
