Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
496,496,608,557,536,629,72,434,0,662
495,496,607,556,536,629,64,434,0,663
497,497,609,556,537,627,64,431,0,663
496,498,608,556,537,628,63,433,0,663
497,498,608,555,538,629,68,430,0,661
496,496,608,555,536,629,73,430,0,662
498,495,607,556,536,629,69,431,0,661
498,497,608,557,535,631,66,431,0,661
497,497,608,556,536,629,61,431,0,661
498,499,608,555,538,628,63,431,0,662
499,499,609,555,537,629,68,432,0,661
498,499,607,555,537,629,67,430,0,661
498,500,608,555,537,631,72,428,0,659
498,498,608,555,537,630,72,428,0,659
499,498,609,554,536,629,68,429,0,660
499,498,608,555,538,629,66,429,0,660
500,499,609,555,538,628,66,430,0,661
501,499,609,556,539,629,71,433,0,660
501,498,608,556,538,628,72,430,0,659
500,499,609,556,538,629,73,429,0,658
500,499,608,554,538,630,73,428,0,657
501,500,608,555,539,627,66,431,0,658
502,500,608,555,538,627,55,432,0,659
503,501,609,555,539,628,78,433,0,659
502,501,609,554,538,629,74,434,0,658
502,501,610,552,538,631,143,420,0,656
502,499,608,552,538,635,149,428,0,657
506,505,609,552,535,633,81,457,1,659
524,534,612,562,559,632,65,454,70,653
543,507,637,560,535,631,71,466,3,641
480,483,601,556,534,633,69,474,5,658
463,469,598,556,530,633,71,472,0,661
464,469,600,555,531,633,74,472,0,659
466,471,601,556,531,631,69,475,0,659
468,474,601,556,533,632,70,476,0,660
471,473,603,557,534,631,71,477,0,660
474,479,604,557,534,632,75,479,0,660
475,479,603,557,534,631,75,476,0,660
477,480,605,556,534,632,77,474,0,660
477,481,605,557,534,632,79,473,0,659
476,482,604,557,535,631,74,475,0,658
477,482,605,558,536,631,76,476,0,658
480,483,606,558,537,632,78,478,0,659
477,483,606,558,536,632,82,475,0,658
478,484,605,558,536,633,82,479,0,658
479,485,606,558,535,633,87,478,0,659
479,483,606,558,535,634,89,478,0,658
479,485,608,558,536,632,89,476,0,658
479,486,607,558,536,632,89,478,2,659
480,486,608,558,536,631,85,478,0,659
480,486,608,559,537,632,88,478,0,658
481,486,608,559,536,632,95,475,0,657
481,486,608,558,536,633,94,474,0,657
481,487,609,560,538,627,79,479,0,658
481,487,608,559,538,626,77,477,0,659
482,488,608,558,539,627,86,476,0,659
481,488,609,558,538,627,88,479,0,659
480,487,606,559,538,629,95,477,0,660
482,487,607,558,538,628,92,477,0,659
482,488,607,559,539,628,95,479,0,660
483,488,608,559,539,627,89,480,0,660
483,488,608,558,540,629,97,480,0,660
483,488,609,559,540,630,100,479,0,660
483,489,608,559,539,632,109,477,0,659
484,489,609,557,540,630,107,476,0,659
485,489,609,558,540,630,108,480,0,658
485,489,610,557,539,630,112,478,0,658
486,489,609,557,540,631,114,477,0,659
487,490,609,558,539,631,117,479,0,659
487,489,610,558,539,631,116,474,0,658
487,490,610,558,539,632,119,474,0,657
487,490,610,557,539,631,115,477,0,658
487,489,610,558,540,632,115,478,0,659
488,491,611,557,539,631,114,480,0,658
489,491,611,557,540,631,116,481,0,658
489,491,610,556,539,631,117,473,0,657
489,490,611,557,540,631,122,473,0,657
489,491,611,557,540,632,124,473,0,657
490,491,610,557,539,631,119,474,0,657
490,491,610,557,540,630,118,481,0,657
490,492,611,557,541,630,119,479,0,657
490,492,611,557,540,630,114,473,0,656
490,492,610,557,539,632,119,473,0,657
489,492,611,559,539,632,121,474,0,656
489,491,610,560,540,632,119,471,0,656
490,492,612,559,540,631,121,474,0,657
490,492,611,560,540,630,115,480,0,658
491,492,610,560,541,631,119,475,0,658
491,492,611,559,540,631,123,475,0,658
490,493,611,560,542,631,123,474,0,657
491,492,610,560,540,632,124,473,0,657
492,493,611,560,541,631,117,475,0,657
493,494,612,561,541,632,119,474,0,658
492,493,611,560,542,627,93,475,0,658
494,493,612,561,542,626,101,474,0,658
492,492,611,559,540,629,110,472,0,657
