Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
480,545,831,462,647,369,4,6,9,425
483,539,825,472,638,366,0,0,0,427
484,539,825,472,638,371,0,0,0,427
482,536,826,456,629,366,0,1,0,426
472,542,828,459,638,366,0,5,0,440
482,532,830,464,633,368,0,0,0,423
494,539,829,465,626,349,0,0,0,392
500,544,820,488,621,353,0,0,11,381
503,541,826,475,624,371,0,0,0,404
500,539,831,469,623,358,2,0,0,398
498,538,832,465,621,361,0,2,0,397
497,540,829,465,625,360,4,0,0,397
487,538,828,493,627,364,0,0,4,396
499,538,844,464,626,375,0,9,0,407
497,541,830,466,626,366,0,0,0,405
504,543,826,469,622,371,0,0,10,400
504,549,825,467,626,370,2,0,0,405
503,538,830,456,628,365,4,0,0,404
504,541,828,465,625,367,0,0,0,406
503,539,829,467,626,370,0,0,0,405
510,535,828,464,632,379,0,0,0,408
508,540,827,467,626,365,0,7,0,403
503,541,828,470,625,371,0,0,0,410
505,542,826,471,625,371,0,1,0,412
502,536,824,463,629,374,0,0,0,409
504,545,825,462,628,362,3,0,6,398
493,541,833,470,626,369,0,0,0,408
504,542,830,466,625,372,0,0,0,410
504,555,826,496,619,374,6,18,0,419
502,544,825,473,623,383,0,4,0,409
490,542,828,474,616,375,0,0,0,398
500,552,815,476,635,359,0,0,0,412
500,553,810,481,629,371,3,0,0,410
516,554,793,497,592,371,2,0,0,419
561,575,763,479,630,292,0,0,0,400
505,565,785,469,633,310,0,4,3,373
481,546,813,461,606,266,3,3,1,324
489,555,810,465,607,320,6,0,0,351
512,570,772,484,600,304,0,0,0,364
470,551,799,479,612,329,0,0,16,374
484,538,806,469,602,337,10,0,0,378
499,552,805,461,612,345,0,0,0,379
482,550,807,466,617,337,0,0,0,382
479,548,809,460,620,339,2,5,0,388
454,550,808,471,623,345,3,0,6,383
471,524,812,450,630,336,6,3,8,384
480,547,814,461,621,342,0,0,1,381
482,545,813,462,619,344,0,0,0,383
482,549,814,466,620,345,2,1,1,387
487,547,809,457,615,362,1,0,0,390
488,546,816,467,619,356,0,0,0,394
479,546,816,462,619,354,0,0,0,397
488,559,817,463,621,356,0,0,0,377
482,548,814,427,621,362,3,0,0,389
485,545,820,463,617,363,0,1,0,398
487,548,810,467,624,365,0,0,1,406
491,547,814,469,619,367,0,0,0,409
496,540,817,480,605,365,9,5,0,405
499,547,812,468,614,382,0,4,9,394
493,546,819,468,613,371,0,0,0,397
486,539,820,464,612,371,0,0,0,402
483,540,813,468,615,371,0,1,0,402
486,543,822,463,619,377,2,0,0,397
488,542,815,454,611,367,8,0,0,407
486,543,818,468,616,373,0,0,0,409
489,547,815,471,618,382,1,0,6,401
484,546,818,467,614,371,0,0,5,408
478,543,824,460,621,382,3,17,0,407
478,538,820,460,618,372,0,0,0,406
480,537,820,462,617,375,0,2,0,410
495,541,812,455,622,360,0,19,0,416
486,544,817,468,618,360,3,7,0,404
485,538,820,465,616,376,0,0,0,409
484,541,818,463,621,371,0,5,0,408
490,543,809,466,622,360,0,0,0,404
474,511,849,480,637,359,3,0,0,451
396,486,771,444,663,403,0,2,0,446
487,651,634,508,679,337,0,0,0,443
393,642,484,534,646,274,0,0,1,357
356,658,329,565,650,135,0,0,0,358
385,642,480,531,640,353,0,0,0,417
468,625,708,506,638,407,0,0,0,447
482,613,738,487,646,436,0,31,0,464
555,564,748,511,627,342,4,0,17,435
591,265,843,504,372,274,0,0,11,510
572,563,544,558,637,267,0,0,0,669
489,598,235,517,687,0,0,0,0,648
589,579,571,566,640,179,0,3,0,653
598,588,637,565,606,200,0,23,7,636
602,588,643,574,592,230,0,0,0,617
590,578,630,558,587,218,0,0,0,627
588,575,593,541,598,209,6,5,0,641
587,580,610,562,568,210,7,13,0,631
584,569,591,551,586,224,0,0,0,632
580,576,613,543,589,240,0,0,0,637
582,565,624,536,581,258,0,0,0,635
584,565,644,527,579,284,0,0,7,631
584,551,677,533,576,302,0,0,0,638
584,566,663,527,572,296,0,0,0,635
590,569,672,515,577,312,6,0,0,650
597,560,695,525,571,317,0,0,0,633
578,554,702,519,569,314,0,0,0,634
588,560,705,524,569,315,0,0,0,626
582,556,664,526,578,293,0,2,3,633
587,536,689,545,578,348,6,0,0,626
601,567,568,578,638,106,0,2,0,530
602,530,701,531,595,231,0,0,5,599
598,539,727,528,580,288,0,0,0,616
600,533,718,507,579,299,3,0,11,613
597,531,728,517,573,310,0,0,0,618
599,533,726,521,580,311,0,0,11,627
603,536,746,507,535,336,4,0,6,626
597,566,648,515,609,281,0,0,0,630
581,587,650,527,589,301,0,0,0,621
568,574,706,501,532,328,0,3,7,606
598,595,699,520,612,296,0,0,3,618
613,592,740,525,605,322,0,0,0,601
622,646,603,531,645,124,0,0,0,453
590,633,585,541,626,137,0,16,0,519
607,653,501,559,632,62,0,15,0,372
606,668,430,508,590,0,0,0,0,183
601,605,618,534,591,143,0,15,0,504
615,628,515,526,596,7,1,0,6,307
600,605,607,549,593,121,6,8,0,492
578,589,643,527,571,149,0,0,0,524
562,571,675,522,564,172,0,0,4,537
567,574,654,514,568,176,7,0,0,536
565,565,691,524,567,175,0,0,0,531
560,560,692,522,564,177,0,0,0,535
563,564,684,524,565,181,0,0,0,537
559,564,678,526,569,190,1,0,0,540
566,570,700,524,562,173,14,0,0,531
557,586,669,530,571,175,0,0,0,534
563,568,679,526,569,183,0,0,0,535
564,569,684,525,575,190,8,0,0,539
557,567,678,526,568,193,0,0,0,538
559,557,696,516,559,207,1,0,0,537
588,595,577,533,620,166,0,0,0,547
623,658,494,566,646,172,0,0,0,538
584,674,606,576,639,280,0,0,0,533
581,653,642,562,621,322,4,6,24,590
547,629,644,554,619,241,0,0,0,587
568,633,664,561,598,243,0,0,0,539
549,619,683,555,601,273,0,6,2,561
558,625,665,541,596,243,0,0,14,518
562,626,702,552,591,256,0,0,0,557
562,620,704,552,596,258,0,0,0,561
563,610,713,552,593,272,0,17,7,557
562,619,708,549,593,270,0,0,0,561
570,621,712,547,602,280,0,0,0,553
575,616,719,551,588,277,0,0,0,541
579,619,720,544,575,277,0,0,0,540
574,619,720,554,578,317,0,2,0,549
571,619,719,538,580,295,0,5,0,544
581,617,725,544,576,312,0,0,0,548
580,615,728,542,573,313,0,0,0,549
583,623,731,541,575,314,0,2,0,552
582,617,728,537,575,308,7,10,0,553
569,620,728,545,586,318,0,0,0,554
580,619,727,546,578,323,0,0,0,553
589,617,729,565,575,320,0,0,0,566
580,616,716,551,582,330,0,0,9,578
574,614,742,534,576,341,0,0,0,565
579,613,738,539,578,336,0,0,0,560
574,614,741,539,582,337,0,0,0,564
594,617,735,534,579,337,1,3,10,570
583,615,734,541,582,343,0,0,0,564
582,614,734,541,582,349,0,0,1,568
606,623,736,549,582,346,0,0,3,568
582,620,719,546,583,338,8,3,0,562
582,613,734,543,585,346,0,0,0,565
582,614,734,544,585,346,0,0,1,566
590,613,734,545,584,351,0,0,0,566
577,616,718,540,588,350,0,0,0,542
585,621,739,542,585,349,0,0,0,569
582,613,735,544,585,355,0,0,0,571
589,602,731,554,585,361,0,0,0,568
583,618,731,538,585,363,0,0,7,578
578,611,736,536,589,361,1,0,14,573
581,616,734,543,586,357,0,0,0,575
582,615,735,541,587,354,0,0,0,567
578,612,735,526,587,359,3,0,0,574
590,614,740,552,593,350,2,0,0,574
582,616,734,543,590,359,0,0,0,573
582,615,733,544,589,370,0,0,10,576
579,616,734,540,587,361,0,0,0,570
582,622,731,541,589,366,0,0,0,579
584,615,734,541,588,364,0,0,0,573
584,613,735,542,588,362,0,0,0,575
575,613,751,534,586,373,0,0,3,573
579,624,739,540,585,370,0,0,10,574
580,614,737,538,585,362,0,0,0,573
580,613,739,539,585,362,0,0,0,574
573,612,740,536,585,354,2,3,0,575
573,612,735,536,588,361,0,6,0,581
580,613,735,540,587,370,0,0,0,576
578,615,735,540,587,371,0,0,0,577
581,611,732,546,589,359,0,0,0,578
589,612,734,548,601,343,0,0,0,579
572,613,735,539,591,361,0,0,0,577
574,612,736,538,589,361,0,4,0,563
573,613,734,530,590,365,0,0,0,587
582,608,728,544,599,371,0,16,4,560
575,613,736,540,590,369,0,0,0,579
574,614,738,532,593,363,5,6,0,580
579,615,734,537,595,343,0,0,12,583
579,617,719,539,593,368,0,0,0,580
574,612,734,536,593,370,0,0,0,582
588,613,734,533,584,389,0,1,4,589
577,614,727,537,594,374,0,0,0,579
584,622,736,534,588,379,0,0,0,580
575,607,735,532,590,370,0,0,0,581
571,603,736,526,593,371,0,0,2,577
571,607,746,524,590,377,2,0,0,575
582,613,729,524,596,370,0,4,3,575
571,610,731,534,592,382,0,0,0,583
571,607,737,533,591,376,0,0,2,584
573,610,739,537,595,377,5,0,0,583
570,611,725,531,592,355,0,0,0,577
572,606,736,532,592,379,0,0,0,583
574,609,734,534,593,384,0,0,0,584
577,623,726,536,594,383,0,0,7,590
584,617,732,549,586,384,0,3,0,584
576,608,739,526,591,379,0,0,0,585
566,604,739,524,591,381,0,0,0,585
569,602,740,528,590,390,0,1,0,586
578,604,736,531,592,381,3,0,0,585
565,610,732,539,595,363,0,0,0,584
567,605,737,527,590,387,0,0,0,586
562,599,743,522,588,382,0,0,0,585
551,593,755,512,586,372,0,0,0,586
556,593,757,529,584,377,0,0,6,586
556,598,749,519,585,380,0,0,0,585
555,594,751,513,577,381,0,0,0,586
550,592,751,519,570,388,2,0,1,581
551,601,734,523,584,381,3,0,8,583
541,588,759,511,569,377,0,6,4,586
548,585,765,503,570,376,0,0,0,587
552,589,764,509,571,381,0,0,0,589
551,581,761,502,566,383,0,17,4,592
550,585,767,513,567,391,0,0,4,589
555,590,770,504,583,367,0,0,0,587
568,596,763,510,577,366,0,0,0,588
583,592,752,506,563,368,0,0,0,589
580,606,742,517,565,381,0,12,0,596
582,596,735,514,565,376,0,0,0,595
585,597,735,520,565,380,0,0,0,593
579,594,738,513,574,383,0,0,4,596
579,594,736,514,576,382,0,13,0,592
573,595,732,512,572,381,0,9,0,599
562,591,740,510,570,379,0,7,0,599
568,592,743,507,565,381,3,0,0,595
549,592,746,500,567,383,0,8,0,608
503,568,768,509,566,389,2,9,2,601
493,562,773,487,566,381,0,11,0,601
496,542,788,483,561,379,5,9,5,600
498,546,790,486,567,383,0,2,1,599
498,544,788,492,579,377,5,17,1,599
498,546,791,489,570,381,0,18,0,600
499,548,792,490,571,382,0,19,0,601
496,551,788,491,578,385,0,15,12,600
492,556,788,487,562,379,0,0,6,602
501,552,791,487,574,378,0,18,0,603
502,552,791,489,574,380,0,22,0,603
495,559,794,481,578,375,0,24,0,603
529,563,792,501,572,382,0,20,0,607
513,556,787,493,575,386,0,21,0,604
514,558,783,495,576,389,2,21,0,606
509,556,781,486,571,391,0,19,6,605
526,554,782,498,576,384,0,21,0,606
516,558,783,493,575,382,0,19,0,608
515,557,788,499,576,387,7,24,0,604
515,557,781,482,576,380,0,40,0,613
515,555,779,503,577,386,0,43,0,607
534,561,777,498,578,391,0,47,0,609
531,560,777,488,570,394,0,36,3,612
540,562,782,511,578,372,1,43,5,616
534,561,780,497,576,387,0,52,0,611
535,560,786,495,573,389,0,19,0,602
513,553,781,503,573,389,6,60,0,610
533,565,784,499,579,389,16,60,22,582
533,568,780,498,574,396,0,58,0,602
534,569,779,497,563,399,7,62,0,600
535,571,778,506,572,398,0,55,0,604
518,564,767,495,579,386,24,66,0,610
536,572,776,497,580,392,0,51,0,608
535,571,768,497,580,397,0,44,0,612
537,569,761,506,580,394,0,77,12,612
539,579,766,507,580,399,0,37,0,609
539,571,778,502,572,390,0,25,0,598
542,570,780,494,585,381,6,9,4,588
538,571,779,499,574,376,0,16,0,595
543,566,784,508,558,395,0,15,9,589
538,564,779,500,570,392,0,27,0,596
