Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
454,463,484,480,634,355,112,382,297,595
454,466,485,481,634,354,110,379,298,595
455,466,486,480,635,354,109,379,297,596
457,467,485,482,634,357,99,377,282,595
456,465,490,485,632,351,88,390,297,595
448,466,483,481,637,357,112,389,303,598
449,469,484,481,637,336,110,391,306,598
450,467,487,483,638,345,113,392,305,598
450,467,489,484,637,350,112,393,305,598
452,467,491,487,636,352,112,395,302,599
454,466,492,486,635,358,113,397,307,599
453,466,492,487,634,362,113,398,309,599
454,467,493,487,635,362,115,397,310,599
456,466,492,487,632,359,113,389,303,597
456,466,493,487,632,358,107,393,305,597
454,465,492,485,634,364,116,395,309,599
456,464,492,485,633,360,112,394,306,597
457,466,491,485,634,368,118,392,306,598
456,467,493,485,633,363,114,392,308,597
457,468,493,486,632,364,118,386,301,597
459,468,494,485,630,367,114,392,307,597
458,464,494,485,631,369,118,398,307,598
457,464,493,485,631,370,117,396,308,598
458,462,493,485,628,369,184,402,313,599
465,461,495,486,616,373,174,398,302,592
464,459,495,487,620,374,166,406,313,595
464,457,495,487,620,377,179,407,313,596
463,457,495,488,622,381,175,407,314,597
463,458,495,489,622,379,167,405,315,597
464,460,497,489,619,377,161,405,316,597
467,460,497,489,616,375,162,409,310,595
464,456,495,490,618,386,164,411,300,595
449,461,479,477,628,378,152,403,317,600
444,461,477,470,631,358,142,403,319,602
443,464,476,471,631,353,138,403,321,603
445,462,476,472,632,356,136,403,322,602
443,463,475,469,634,354,132,403,323,603
440,462,474,463,635,353,139,401,320,604
442,463,477,466,634,351,133,401,317,603
449,448,483,473,619,360,137,416,314,603
455,446,489,480,610,365,142,421,316,604
466,454,497,487,606,377,143,409,297,585
465,453,496,488,610,375,132,414,306,588
466,453,495,489,612,386,140,416,311,590
466,450,496,490,614,385,135,419,314,590
466,451,496,491,615,387,139,419,313,591
464,457,493,488,619,386,135,404,294,589
463,467,492,488,630,380,132,367,256,583
463,469,493,487,632,352,101,366,273,583
465,471,495,486,643,356,99,289,229,557
459,470,495,486,643,322,50,313,255,570
455,466,493,482,635,332,57,367,280,584
458,468,497,485,635,349,86,361,272,584
457,468,495,485,638,350,85,366,279,584
457,468,495,486,638,351,87,364,286,586
456,468,495,485,638,351,82,365,292,585
460,471,497,486,635,356,92,362,281,584
464,474,499,489,635,353,88,339,250,578
458,474,488,490,634,334,58,312,259,576
457,471,489,473,637,332,51,365,265,584
459,470,494,479,638,341,76,368,279,584
459,470,496,482,638,354,89,368,290,586
458,469,497,481,639,356,80,369,288,587
459,470,497,482,638,357,78,376,289,588
459,469,498,483,637,357,98,373,298,588
464,472,500,489,638,360,89,322,251,577
463,469,501,483,639,341,54,364,281,583
460,469,500,482,637,359,83,374,290,587
461,469,500,482,638,367,90,378,294,588
461,469,499,483,638,368,102,378,292,589
460,468,499,483,638,370,98,381,296,590
459,467,499,483,639,371,98,385,301,589
459,468,499,484,639,373,100,385,302,589
460,468,498,485,640,373,101,384,301,590
459,468,498,485,640,373,104,383,303,590
460,471,500,486,640,375,102,381,294,589
460,470,499,486,640,367,98,381,295,590
461,471,501,487,639,370,92,380,296,590
461,472,501,488,639,371,98,380,295,591
461,472,501,486,638,371,96,380,300,590
460,470,500,487,640,374,99,386,302,591
459,470,499,487,639,376,107,388,302,592
428,435,499,481,644,377,111,393,312,593
413,390,501,476,647,377,105,411,325,598
420,423,502,482,648,374,135,418,323,598
453,422,488,483,641,373,143,368,279,594
