Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
547,678,602,460,613,0,0,0,0,0
548,676,600,465,606,0,0,0,0,0
548,677,602,466,609,0,0,0,0,0
548,677,603,464,611,0,0,0,0,0
548,676,601,460,611,0,1,0,0,0
549,676,602,456,611,0,0,0,0,0
548,677,603,457,613,0,0,0,0,0
549,677,601,462,613,0,0,0,0,0
550,677,598,467,608,0,0,0,0,0
550,677,603,464,612,0,0,0,0,0
549,677,604,464,613,0,0,0,0,0
549,678,605,462,613,0,0,0,0,0
549,678,604,460,614,0,0,0,0,0
550,678,604,464,614,0,0,0,0,0
550,676,600,466,612,0,0,0,0,0
549,677,604,466,613,0,0,0,0,0
549,678,604,465,613,0,1,0,0,0
551,677,605,462,614,0,0,0,0,0
551,678,605,461,614,0,0,0,0,0
550,678,606,464,612,0,0,0,0,1
551,678,606,464,612,0,0,0,0,0
551,677,605,464,612,0,0,0,0,1
551,678,606,461,613,0,0,0,0,0
552,677,605,463,615,0,0,0,0,0
551,677,605,466,612,0,0,0,0,0
551,676,606,466,606,0,0,0,0,0
551,677,608,466,612,0,0,0,0,0
553,676,608,463,614,0,0,0,0,0
552,677,606,461,613,0,0,0,0,3
552,678,606,461,613,0,0,0,0,4
552,677,607,465,609,0,0,0,0,0
552,677,610,466,611,0,0,0,0,0
552,676,608,463,614,0,0,0,0,0
553,676,609,461,615,0,0,0,0,1
552,676,606,460,614,0,1,0,0,4
552,677,609,464,615,0,0,0,0,0
553,677,605,466,607,0,0,0,0,0
553,677,609,464,613,0,0,0,0,0
554,678,609,463,614,0,0,0,0,0
553,678,609,461,615,0,1,0,0,0
552,678,610,464,617,0,0,0,0,1
554,679,607,466,608,0,0,0,0,0
555,679,608,467,608,0,0,0,0,0
554,677,609,465,616,0,0,0,0,0
553,677,610,465,617,0,0,0,0,0
553,677,610,463,616,0,0,0,0,0
554,677,610,463,618,0,0,0,0,3
554,678,610,466,616,0,0,0,0,0
554,678,605,466,608,0,0,0,0,0
555,678,610,470,609,0,0,0,0,0
554,677,611,466,614,0,0,0,0,0
553,678,611,465,616,0,0,0,0,0
554,678,609,462,618,0,0,0,0,6
553,677,610,462,619,0,0,0,0,0
554,678,608,467,614,0,0,0,0,0
554,678,609,468,608,0,0,0,0,0
555,677,611,467,614,0,0,0,0,0
555,678,611,467,616,0,0,0,0,0
555,678,609,463,615,0,0,0,0,4
554,678,610,463,616,0,0,0,0,0
555,678,610,468,616,0,0,0,0,0
554,678,611,468,617,0,0,0,0,0
554,678,610,466,617,0,0,0,0,6
556,679,611,465,617,0,0,0,0,6
554,678,611,469,618,0,0,0,0,0
555,678,612,471,616,0,0,0,0,0
554,678,612,468,618,0,0,0,0,0
554,677,613,466,617,0,0,0,0,7
554,679,611,461,619,0,0,0,0,11
555,679,612,465,619,0,0,0,0,0
555,679,610,465,620,0,0,0,0,0
556,678,610,468,616,0,0,0,0,0
556,679,614,467,617,0,0,0,0,0
555,678,613,465,619,0,0,0,0,5
555,678,612,463,617,0,0,0,0,7
556,679,611,464,620,0,0,0,0,5
555,679,610,468,617,0,0,0,0,0
556,678,612,469,616,0,0,0,0,0
557,679,612,466,619,0,0,0,0,4
555,678,611,464,619,0,0,0,0,5
556,679,611,462,620,0,0,0,0,6
555,678,610,465,620,0,0,0,0,0
556,678,609,469,616,0,0,0,0,0
556,679,612,468,618,0,0,0,0,0
556,679,612,464,618,0,0,0,0,6
556,678,610,462,619,0,0,0,0,4
556,679,610,466,620,0,0,0,0,0
557,678,611,467,618,0,0,0,0,0
556,679,610,464,619,0,0,0,0,4
557,679,609,464,619,0,0,0,0,6
557,679,609,465,618,0,0,0,0,0
559,680,610,469,617,0,0,0,0,0
557,679,610,467,617,0,0,0,0,0
558,679,610,466,618,0,0,0,0,4
558,680,611,463,619,0,0,0,0,6
558,679,611,466,619,0,0,0,0,4
557,678,607,468,616,0,0,0,0,0
558,678,612,469,619,0,0,0,0,0
558,679,611,465,618,0,0,0,0,0
558,679,610,465,619,0,1,0,0,6
558,679,608,469,618,0,0,0,0,0
558,679,608,470,616,0,0,0,0,0
559,679,610,470,618,0,0,0,0,0
558,679,612,469,619,0,0,0,0,1
558,681,610,466,618,0,0,0,0,4
559,678,610,468,619,0,0,0,0,4
558,681,608,470,615,0,0,0,0,0
559,679,611,471,616,0,0,0,0,0
559,680,611,470,619,0,0,0,0,0
559,681,611,468,619,0,0,0,0,4
559,680,612,467,618,0,0,0,0,0
559,680,611,471,617,0,0,0,0,0
560,680,610,471,616,0,0,1,0,0
560,680,612,470,618,0,0,0,0,0
560,680,612,467,618,0,0,0,0,4
560,681,610,466,618,0,0,0,0,5
560,680,609,470,619,0,1,0,0,0
561,680,610,472,616,0,0,0,0,0
560,680,611,471,617,0,0,0,0,0
561,680,611,469,619,0,0,0,0,0
561,679,610,468,619,0,0,0,0,5
560,680,610,470,619,0,0,0,0,0
561,680,608,474,617,0,0,1,0,0
562,680,611,473,615,0,0,0,0,0
561,680,610,471,617,0,0,0,0,0
562,680,610,469,620,0,0,0,0,5
562,680,610,466,618,0,0,0,1,5
562,680,609,471,619,0,0,0,0,0
561,680,610,474,617,0,0,0,0,0
561,679,611,472,618,0,0,0,0,0
561,680,611,470,620,0,0,0,0,0
561,680,610,467,619,0,0,0,0,4
562,680,610,469,621,0,0,0,0,5
561,680,611,473,620,0,0,0,0,0
561,680,611,476,619,0,0,0,0,0
561,681,612,474,619,0,0,0,0,1
561,681,611,469,622,0,0,0,0,4
561,680,611,467,620,0,0,0,0,5
562,681,610,471,620,0,0,0,0,0
561,681,606,473,618,0,0,0,0,0
562,680,609,477,616,0,0,0,0,0
561,681,610,474,620,0,0,0,0,0
561,681,611,472,620,0,0,0,0,4
561,681,609,467,620,0,0,0,0,5
561,682,610,470,621,0,0,0,0,0
562,682,610,475,619,0,0,0,1,0
562,681,611,475,620,0,0,0,0,0
562,682,611,474,621,0,0,0,0,3
562,681,611,474,622,0,0,0,0,0
561,681,609,478,613,0,0,0,0,0
561,681,611,477,619,0,0,0,0,0
562,682,611,475,621,0,0,0,0,2
562,681,612,475,621,0,0,0,0,0
563,682,613,477,622,0,0,0,0,3
561,680,613,477,621,0,0,0,0,2
562,681,609,478,618,0,0,0,0,0
562,680,609,478,614,0,0,0,0,0
563,683,610,475,610,0,0,0,0,0
563,681,611,472,610,0,0,0,0,0
563,682,610,468,614,0,0,0,0,0
561,682,612,466,618,0,0,0,0,5
563,682,607,476,612,0,0,0,0,0
563,681,611,469,617,0,0,0,0,3
562,681,610,467,618,0,0,0,0,4
564,682,607,475,612,0,0,0,0,0
563,682,609,474,613,0,0,0,0,0
562,682,609,472,616,0,0,0,0,0
563,682,610,465,616,0,0,0,0,3
562,681,610,467,619,0,0,0,0,0
564,682,606,475,612,0,0,0,0,0
564,682,608,477,612,0,0,0,0,0
564,682,607,472,611,0,0,0,0,0
563,682,609,476,612,0,0,0,0,0
563,682,605,477,608,0,0,0,0,0
564,682,605,475,604,0,0,0,0,0
564,682,608,477,608,0,0,0,0,0
563,682,608,477,607,0,0,0,0,0
564,682,610,475,608,0,0,0,0,0
563,681,610,469,609,0,0,0,0,0
564,681,611,465,614,0,0,0,0,3
564,682,611,472,611,0,0,0,0,0
564,681,605,475,606,0,0,0,0,0
565,681,608,478,604,0,0,1,0,0
564,682,608,476,606,0,0,0,0,0
566,682,610,471,608,0,0,0,0,0
564,681,611,470,613,0,0,0,0,4
565,682,610,476,609,0,0,0,0,0
564,682,605,477,607,0,0,0,0,0
565,682,610,478,607,0,0,0,0,0
563,682,611,476,610,0,0,0,0,0
564,680,612,475,615,0,0,0,0,2
564,681,612,471,614,0,0,0,0,2
564,682,612,470,615,0,0,0,0,5
564,681,610,476,611,0,0,0,0,0
565,682,612,477,608,0,1,0,1,0
565,683,613,474,614,0,0,0,0,3
564,682,614,472,613,0,0,0,0,4
563,682,612,469,614,0,0,0,0,10
564,683,612,475,611,0,0,0,0,0
564,682,610,476,608,0,0,0,0,0
564,681,610,478,608,0,1,0,0,0
564,682,614,476,609,0,1,0,0,3
564,682,613,473,610,0,0,0,0,4
566,681,613,470,614,0,0,0,0,8
564,683,610,476,611,0,0,0,0,0
565,682,610,479,610,0,0,0,0,0
565,682,611,480,610,0,0,0,0,0
564,682,612,477,615,0,0,0,0,2
564,683,614,473,614,0,0,0,0,4
564,683,614,472,616,0,1,0,0,4
565,682,611,478,612,0,0,0,0,0
566,682,613,479,613,0,0,0,0,0
565,683,614,473,613,0,0,0,0,3
566,683,614,472,616,0,0,0,0,5
564,683,611,475,616,0,0,0,0,0
565,683,611,478,612,0,0,0,0,0
565,683,610,479,613,0,0,0,0,0
565,683,615,476,616,0,0,0,0,3
565,683,616,474,616,0,0,0,0,4
564,684,615,472,617,0,0,0,0,8
564,683,611,476,617,0,0,0,0,0
564,684,608,478,615,0,0,0,0,0
565,683,612,479,612,0,0,0,0,0
565,684,614,475,616,0,0,0,0,3
566,683,615,472,616,0,0,0,0,4
564,684,614,477,617,0,0,0,0,3
565,683,611,479,611,0,0,0,0,1
565,684,612,480,613,0,0,0,0,0
565,684,613,477,615,0,0,0,0,0
564,684,615,474,616,0,0,0,0,5
564,684,614,477,617,0,0,0,0,0
565,683,609,479,612,0,0,0,0,0
565,684,610,481,611,0,0,0,0,0
565,685,612,480,616,0,0,0,0,0
565,685,613,477,617,0,0,0,0,1
564,685,614,474,618,0,0,0,0,8
565,685,614,478,617,0,0,0,0,0
565,685,613,482,617,0,0,0,0,0
564,685,613,482,612,0,0,0,0,0
564,685,614,478,617,0,0,0,0,1
564,685,614,477,617,0,0,0,0,1
563,685,613,471,616,0,0,0,0,7
564,686,614,477,618,0,0,0,0,3
564,686,615,481,618,0,0,0,0,0
564,685,614,479,618,0,0,0,0,4
564,685,613,476,617,0,0,0,0,7
565,686,614,477,617,0,0,0,0,5
565,685,614,481,614,0,0,0,0,0
565,685,614,478,617,0,0,0,0,0
564,684,614,478,618,0,0,0,0,2
565,685,615,475,618,0,0,0,0,3
565,685,609,480,613,0,0,0,0,0
565,685,615,481,616,0,0,0,0,0
565,685,614,478,617,0,0,0,0,3
566,684,614,475,618,0,0,0,0,9
565,686,612,479,615,0,0,0,0,0
565,686,612,480,613,0,0,0,0,0
566,685,612,482,613,0,0,0,0,0
565,685,615,479,618,0,1,0,0,3
565,686,615,474,617,0,0,0,0,11
564,685,614,475,618,0,0,0,0,8
565,685,613,480,615,0,0,0,0,0
564,685,611,480,612,0,0,0,0,0
565,685,614,480,616,0,0,0,0,1
565,685,615,478,618,0,0,0,0,7
565,685,613,472,618,0,0,0,0,16
564,686,614,477,619,0,0,0,0,5
565,685,611,478,613,0,0,0,0,0
565,685,615,481,614,0,0,0,0,0
564,685,615,479,618,0,0,0,0,7
565,685,614,474,618,0,0,0,0,14
564,685,613,474,618,0,0,0,0,11
564,685,614,479,618,0,0,0,0,0
565,687,610,479,613,0,0,0,0,0
564,686,615,480,620,0,1,0,0,4
564,685,614,475,618,0,0,0,0,13
564,685,613,474,620,0,0,0,0,20
565,685,613,479,618,0,0,0,0,3
565,686,612,480,611,0,0,0,0,0
564,685,616,480,616,0,1,0,0,17
564,685,616,478,618,0,0,0,0,20
565,685,615,477,618,0,0,0,0,24
564,685,615,476,619,0,0,0,0,14
564,686,611,479,612,0,0,0,0,0
565,687,614,483,612,0,0,0,0,0
564,686,615,478,617,0,0,0,0,8
565,686,615,475,618,0,0,0,0,20
566,686,614,471,618,0,0,0,0,27
566,685,614,474,618,0,0,0,0,23
565,686,612,478,614,0,0,0,0,0
565,686,614,481,614,0,1,0,0,3
566,686,615,477,617,0,1,0,0,10
565,686,615,475,616,0,0,0,0,22
565,685,614,477,618,0,0,0,0,18
566,687,611,480,613,0,0,0,1,0
565,686,611,481,613,0,0,0,0,0
565,686,614,481,616,0,0,0,0,8
565,686,615,476,617,0,0,0,0,9
565,687,614,477,618,0,1,0,0,23
566,687,610,481,612,0,0,0,0,0
567,686,613,482,613,0,0,0,0,3
567,686,613,479,617,0,0,0,0,8
565,686,614,476,618,0,0,0,0,21
566,688,615,472,617,0,0,0,0,26
565,686,614,478,619,0,0,0,0,11
566,686,605,478,610,0,0,0,0,0
567,686,611,482,613,0,0,0,0,2
566,687,612,479,615,0,0,0,0,7
566,685,613,474,617,0,0,0,0,19
566,687,613,475,617,0,0,0,0,25
566,686,612,481,618,0,0,0,0,6
566,686,608,479,611,0,0,0,0,0
566,686,613,481,612,0,0,0,0,4
566,685,613,478,615,0,0,0,0,9
565,686,614,475,617,0,0,0,0,23
566,685,612,477,616,0,0,0,0,25
566,686,613,480,615,0,0,0,0,3
565,686,607,480,610,0,0,0,0,0
566,686,613,482,612,0,0,0,0,2
565,687,612,480,614,0,0,0,0,7
565,687,613,478,617,0,0,0,0,21
564,686,613,474,616,0,0,0,0,23
565,687,614,478,619,0,0,0,0,11
567,686,609,480,610,0,1,0,0,0
565,687,612,481,612,0,0,0,0,3
565,688,614,480,615,0,0,0,0,6
564,686,613,476,617,0,0,0,0,23
565,687,612,474,616,0,1,0,0,25
565,686,613,474,618,0,0,0,0,19
565,687,611,479,613,0,0,0,0,0
565,687,611,481,611,0,0,0,0,0
565,687,614,481,613,0,0,0,0,2
565,686,614,477,617,0,0,0,0,10
565,686,613,475,617,0,0,0,0,26
564,686,612,476,619,0,0,0,0,25
564,687,611,480,613,0,0,0,0,4
564,687,614,480,610,0,0,1,0,6
562,687,614,476,616,0,0,0,0,28
563,686,614,476,618,0,1,0,0,30
563,686,614,474,616,0,0,0,0,36
563,687,614,475,618,0,0,0,0,27
564,687,612,478,615,0,0,0,0,4
563,686,614,480,614,0,0,0,0,1
563,687,615,479,618,0,0,1,0,15
562,685,616,475,619,0,0,0,0,32
562,687,615,473,619,0,0,0,0,37
562,686,615,475,621,0,0,0,0,30
564,686,613,479,619,0,0,0,0,4
564,685,614,479,620,0,0,0,0,1
563,686,616,479,620,0,0,0,0,16
563,686,616,476,620,0,0,0,0,32
563,686,615,474,619,0,1,0,0,38
563,685,615,477,621,0,0,0,0,23
