Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
560,661,566,510,588,602,520,587,439,663
560,660,566,509,586,601,522,588,440,663
560,660,567,509,588,603,524,588,441,663
559,661,566,508,588,602,524,588,445,663
559,660,567,509,589,600,523,589,446,664
559,660,566,508,589,602,526,589,443,663
559,660,563,508,589,603,522,587,440,663
558,660,565,510,590,602,521,589,443,663
559,660,566,513,589,601,526,589,444,663
559,660,565,511,590,601,525,588,441,663
559,658,568,510,585,603,524,590,445,661
559,659,568,510,585,604,526,590,448,662
560,660,569,508,588,603,526,590,440,663
559,660,567,510,588,603,527,590,445,662
558,660,568,510,587,601,525,590,443,662
560,660,564,507,586,602,525,588,437,662
559,660,567,509,588,604,522,589,442,663
558,660,566,511,588,602,524,588,441,662
557,659,567,511,589,600,525,587,441,662
558,659,567,511,589,600,525,589,445,663
560,659,566,507,588,603,524,587,438,662
560,659,567,509,588,603,523,589,446,662
559,660,567,510,588,601,523,588,445,663
559,659,567,511,589,597,522,588,444,662
559,660,568,512,589,598,524,588,442,662
561,660,566,506,589,601,526,586,436,662
559,660,566,508,589,602,520,587,440,662
559,661,568,510,590,602,525,587,444,662
559,660,568,510,590,600,522,587,441,661
559,660,566,509,590,599,522,585,430,661
559,659,568,504,589,599,519,591,447,661
558,660,569,504,591,603,526,590,452,663
556,660,561,507,591,604,526,584,436,661
557,658,567,507,587,601,521,586,438,659
557,659,568,508,588,601,524,586,439,660
559,659,568,509,588,600,525,587,441,660
560,659,567,508,588,602,524,587,438,661
559,659,570,511,589,602,525,587,446,660
559,659,570,511,589,602,527,585,443,660
559,658,571,511,590,602,526,585,445,660
560,659,571,511,590,600,524,587,447,660
561,659,567,509,589,602,527,588,433,660
562,659,570,510,590,603,515,589,445,660
559,658,565,508,587,602,525,587,444,658
558,658,565,508,588,598,522,588,440,658
556,659,565,505,588,598,524,588,442,659
557,658,570,511,591,598,524,588,451,661
558,660,557,509,589,604,526,583,426,660
