Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
723,690,560,674,587,0,0,0,0,2
722,690,557,675,592,0,0,0,0,1
723,692,557,674,590,0,0,1,0,1
721,692,555,676,594,1,0,0,0,2
721,691,554,676,593,1,0,0,0,1
721,692,553,678,595,2,0,0,0,2
722,691,556,677,594,1,0,0,0,2
721,692,560,678,596,0,0,0,0,1
722,692,558,676,595,1,0,0,0,2
721,693,555,677,596,0,0,0,0,2
721,692,554,676,594,0,0,0,0,3
722,691,557,677,596,2,0,0,0,1
722,690,558,677,592,0,0,0,0,3
721,691,557,677,596,0,0,0,0,0
722,691,558,676,594,0,0,0,0,0
722,692,557,678,596,1,0,0,0,0
722,691,559,677,595,1,0,0,0,1
722,692,562,678,595,0,0,0,0,0
723,691,559,677,593,0,0,0,0,2
723,691,561,677,594,2,0,0,0,2
724,692,561,676,591,2,0,0,0,2
724,692,563,677,594,1,0,0,0,2
724,692,563,676,594,1,0,0,0,2
725,694,560,677,595,2,0,0,0,2
723,687,565,677,594,1,0,0,0,2
722,683,552,679,596,0,0,0,0,3
721,680,555,679,593,0,0,0,0,2
722,684,550,677,588,0,0,0,0,4
725,685,552,676,585,1,0,0,0,3
723,685,556,677,591,0,0,0,0,3
723,685,560,677,589,1,0,0,0,3
721,682,561,679,595,0,0,0,0,4
724,685,561,679,592,1,0,0,0,5
723,685,563,679,592,0,0,0,0,4
722,684,565,679,595,2,0,0,0,4
723,682,564,679,587,1,0,1,0,6
724,684,565,680,589,0,0,0,0,7
724,686,566,677,593,1,0,0,0,5
722,685,566,679,595,1,0,0,0,5
723,686,565,677,594,0,0,1,0,5
722,685,567,679,597,3,0,0,0,5
722,686,562,679,593,2,0,0,0,5
723,686,565,680,596,2,0,0,0,6
724,686,564,679,592,0,0,0,0,6
723,687,562,678,596,0,0,0,0,6
724,688,559,678,595,2,0,0,0,5
723,688,560,679,597,0,0,0,0,5
724,688,562,679,597,1,0,0,0,5
722,688,563,677,598,1,0,0,0,5
723,688,564,678,596,1,0,0,0,4
722,689,565,678,596,2,0,0,0,4
722,688,568,678,598,1,0,0,0,4
723,686,566,679,593,0,0,0,0,4
721,687,565,680,599,2,0,0,0,5
722,688,565,678,595,2,0,1,0,5
722,689,553,678,595,2,0,0,0,5
721,680,560,678,599,1,0,0,0,5
721,683,559,678,594,0,0,0,0,5
718,684,561,679,600,0,0,0,0,6
719,684,561,679,600,1,0,0,0,5
719,685,562,679,599,1,0,0,0,5
719,685,564,680,600,0,0,0,0,5
720,685,561,681,597,1,0,0,0,5
720,685,567,680,600,1,0,0,0,6
720,685,564,680,598,0,0,0,0,5
720,685,563,680,600,1,0,0,0,6
720,686,564,680,600,0,0,0,0,5
720,686,565,680,600,2,0,0,0,6
720,685,567,680,598,1,0,1,0,5
717,685,561,680,602,1,0,0,0,5
718,685,563,680,602,2,0,0,0,6
717,684,562,681,603,1,0,1,0,5
717,685,564,681,601,1,0,0,0,6
716,684,564,681,602,2,0,0,0,5
717,684,566,681,600,3,0,0,0,5
717,685,564,679,602,1,0,0,0,6
716,684,563,680,603,3,0,0,0,5
717,685,563,679,601,1,0,0,0,5
718,684,565,680,603,2,0,0,0,6
719,684,564,680,601,3,0,0,0,4
719,683,570,680,600,4,0,0,0,5
719,682,570,679,603,4,0,0,0,5
719,686,568,679,606,5,0,0,0,6
716,685,568,681,608,5,0,0,0,4
712,685,567,681,611,8,0,0,0,3
716,686,554,680,604,7,0,0,0,5
717,685,563,678,602,7,0,0,0,5
717,686,563,677,603,9,0,0,0,5
716,686,561,678,605,5,0,0,0,5
717,685,566,679,603,5,0,0,0,4
718,685,569,680,601,7,0,0,0,5
718,685,566,678,596,5,0,0,0,4
717,685,561,679,600,6,0,0,0,6
718,685,563,677,589,4,0,0,0,5
718,685,567,679,602,5,0,0,0,5
719,685,568,679,603,7,0,0,0,4
718,686,570,680,605,8,0,0,0,5
719,686,568,679,602,7,0,0,0,5
718,687,566,680,603,8,0,0,0,5
717,687,567,679,603,7,0,0,0,5
718,686,565,679,599,7,0,0,0,5
718,687,569,680,600,8,0,0,0,4
718,687,570,679,603,7,0,0,0,4
718,686,566,679,606,9,0,1,0,6
719,687,566,678,604,12,0,0,0,5
718,686,565,679,606,11,0,0,0,4
718,685,568,678,602,8,0,0,0,4
718,685,570,678,604,10,0,0,0,4
718,685,565,679,606,9,0,1,0,4
715,685,565,679,612,10,0,0,0,1
716,685,567,679,613,8,0,1,0,2
719,687,563,679,604,9,0,0,0,5
718,686,565,676,594,8,0,0,0,4
719,685,568,677,598,11,0,0,0,4
718,686,568,676,604,9,0,0,0,4
717,685,566,678,609,11,0,0,0,2
717,685,566,678,609,12,0,0,0,1
716,685,568,678,610,10,0,0,0,2
717,684,570,679,609,11,0,0,0,4
715,682,566,679,614,9,0,0,0,0
716,684,568,679,615,8,0,0,0,1
714,684,566,680,619,8,0,0,0,0
714,682,568,679,618,8,0,0,0,0
714,683,569,680,620,7,0,0,0,0
714,684,571,680,620,7,0,0,0,0
714,684,569,679,619,8,0,0,0,0
715,684,568,680,620,8,0,1,0,1
716,683,569,679,616,10,0,1,0,2
716,682,569,679,608,13,0,0,0,2
718,682,566,677,594,10,0,0,0,5
717,684,565,677,598,13,0,0,0,4
717,683,569,677,602,12,0,0,0,4
718,684,569,677,605,14,0,0,0,3
717,684,570,675,604,13,0,0,0,5
718,684,571,677,606,11,0,0,0,5
718,683,571,676,604,14,0,0,0,7
717,684,572,677,608,11,0,0,0,0
718,684,572,678,605,14,0,0,0,2
718,684,570,677,607,15,0,0,0,1
718,683,573,678,605,13,0,1,0,3
718,684,573,677,607,15,0,0,0,3
719,684,573,677,603,15,0,0,0,4
719,683,574,677,607,13,0,0,0,2
719,683,574,677,605,14,0,0,0,2
719,683,572,677,606,13,0,0,0,0
718,683,572,679,606,14,0,0,0,0
718,682,574,678,607,15,0,0,0,1
718,682,575,677,605,13,0,0,0,1
718,682,572,678,608,14,0,0,0,1
715,681,567,678,610,14,0,0,0,1
714,683,568,678,612,14,0,0,0,1
715,681,572,679,613,14,0,0,0,1
716,682,575,679,613,12,0,0,0,2
714,682,572,679,614,16,0,0,0,1
713,685,571,677,617,13,0,0,0,2
715,684,571,679,617,16,0,0,0,1
714,684,572,679,617,16,0,0,0,0
715,684,573,679,616,15,0,0,0,1
716,685,571,679,615,16,0,0,0,1
715,686,571,678,615,14,0,0,0,2
715,684,572,678,616,15,0,0,0,1
716,684,572,679,616,15,0,0,0,1
716,683,574,680,618,14,0,1,0,1
716,682,570,680,619,15,0,0,0,1
715,681,566,680,618,13,0,0,0,0
714,680,568,680,617,15,0,0,0,1
713,674,567,681,619,15,0,0,0,0
711,670,573,683,618,15,0,0,0,0
711,670,570,684,619,15,0,0,0,0
708,673,566,682,617,18,0,0,1,0
707,673,566,682,618,19,0,0,0,0
709,679,565,679,613,20,0,0,0,0
710,678,564,681,614,18,0,0,0,0
713,680,567,680,613,16,0,0,0,0
713,682,566,679,613,17,0,0,0,0
714,682,566,678,609,17,0,1,0,0
714,682,565,679,612,18,0,0,1,0
715,683,565,679,612,17,0,0,1,1
715,682,564,680,611,17,0,0,0,0
715,683,561,679,604,19,0,0,0,4
715,683,565,679,610,18,0,0,0,3
716,684,566,678,608,17,0,0,0,2
716,684,565,677,608,17,0,1,0,3
715,684,568,678,609,18,0,0,0,3
715,683,565,678,607,18,0,0,0,4
716,684,567,678,608,17,0,0,0,3
716,685,565,677,608,17,0,0,0,4
715,684,568,678,606,17,0,0,0,4
716,685,567,678,607,18,0,0,0,4
715,684,569,678,609,17,0,0,0,5
716,685,566,677,610,18,0,0,0,4
717,685,563,678,609,16,0,0,0,4
716,686,560,677,608,18,0,0,0,5
715,685,562,677,609,18,0,0,0,5
717,686,563,678,609,18,0,0,0,6
717,686,564,678,609,17,0,0,0,5
717,685,563,677,606,16,0,0,0,6
716,685,567,678,609,17,0,0,0,4
717,684,565,675,603,17,0,0,0,6
716,684,566,676,605,17,0,0,0,6
717,684,566,676,604,17,0,0,0,6
