Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
490,481,482,223,470,639,510,487,578,607
488,480,482,221,473,638,509,490,577,607
489,481,482,223,474,638,509,489,579,608
490,480,481,222,472,637,511,491,580,607
489,480,483,223,473,635,511,492,580,607
491,481,484,226,472,635,510,491,579,607
489,481,482,223,473,636,510,490,580,608
489,481,482,225,473,638,510,490,581,609
489,481,482,225,474,639,509,490,579,609
489,479,483,222,471,641,512,490,578,607
490,480,483,223,471,638,514,492,579,607
489,480,483,220,471,638,515,491,577,605
490,479,483,224,471,639,515,491,579,607
489,480,482,222,471,640,512,491,578,608
488,479,483,220,471,638,514,491,579,607
489,479,480,222,471,639,511,488,580,608
490,480,483,224,472,638,514,491,580,607
491,479,483,221,471,637,516,492,579,606
491,480,483,223,470,638,514,489,578,606
503,477,505,219,451,690,521,462,537,561
502,478,506,221,455,689,522,471,546,572
503,478,506,223,458,688,523,471,549,571
503,479,507,220,457,688,526,476,548,569
504,479,506,220,457,686,528,477,548,566
505,479,509,232,459,688,524,474,549,571
503,481,508,232,463,686,523,477,550,574
504,483,508,230,463,683,524,478,551,574
504,482,508,229,464,683,526,479,552,573
505,481,509,222,463,682,527,481,553,571
505,479,508,222,462,685,528,478,552,570
494,480,488,211,463,652,515,476,557,580
488,476,475,203,466,629,503,485,575,606
520,486,521,243,466,643,497,474,551,581
563,529,542,333,502,596,464,432,503,568
560,535,539,321,496,584,466,445,515,560
524,494,497,223,460,620,496,485,542,578
523,493,498,232,459,640,498,481,546,585
522,495,499,236,461,640,502,483,549,588
523,495,499,237,464,640,500,483,548,590
524,496,500,239,467,636,500,486,550,590
522,498,499,236,468,639,499,484,552,596
521,494,497,238,466,640,502,484,553,594
522,495,498,240,466,637,504,489,554,591
521,498,499,239,469,636,498,485,554,597
522,496,497,240,470,637,501,486,555,597
523,496,498,240,469,635,501,488,555,595
522,497,498,243,470,637,501,484,556,596
523,496,498,243,470,636,504,487,556,595
521,496,496,243,470,634,504,490,559,597
520,496,496,241,471,638,502,488,558,598
521,507,493,246,478,621,494,491,567,609
520,494,499,242,473,630,493,487,555,604
520,491,497,244,468,635,497,485,554,599
519,490,497,245,466,635,498,489,553,598
519,489,496,247,467,635,501,491,554,595
519,489,494,244,466,637,500,490,555,597
519,490,496,245,469,637,500,490,557,598
521,491,498,248,467,636,498,485,550,592
519,491,496,246,469,633,501,488,554,594
519,490,496,249,467,633,502,490,554,593
519,491,495,247,468,628,504,493,555,590
520,492,495,246,468,628,503,491,555,589
520,491,495,246,467,630,503,486,555,593
518,493,494,243,472,629,499,488,558,596
519,491,496,247,469,631,502,487,553,593
520,492,495,244,471,628,502,489,556,594
520,491,495,248,469,632,504,488,556,594
522,491,496,243,469,626,508,493,556,589
521,493,495,246,469,630,505,490,557,591
522,492,496,248,472,632,506,486,557,594
520,493,496,248,471,632,503,486,557,595
521,492,496,251,470,632,504,486,555,594
519,492,496,251,469,632,506,487,557,594
520,492,496,250,469,631,507,492,558,592
521,492,495,252,467,633,507,489,555,594
521,491,496,253,470,628,507,492,557,593
520,491,497,250,471,628,507,490,555,593
521,493,497,251,471,629,507,493,557,593
520,492,499,249,472,625,509,496,558,589
521,492,499,247,472,623,510,497,558,590
520,492,497,250,473,629,508,490,557,591
520,492,498,255,473,629,507,488,556,592
520,492,498,249,472,633,506,483,556,594
519,492,497,253,471,632,508,488,558,595
520,491,495,248,471,633,507,486,557,594
520,491,497,249,472,638,507,485,558,596
518,492,496,248,472,636,507,485,557,597
520,493,496,247,475,625,507,487,558,596
520,494,497,251,475,623,507,490,557,594
518,494,495,250,475,629,506,486,558,596
520,495,497,253,475,624,508,490,558,595
519,492,495,254,474,628,509,491,558,594
520,493,496,254,475,625,509,489,558,593
531,494,519,259,472,666,507,472,540,576
530,497,520,263,473,665,510,476,541,579
531,495,521,263,474,669,510,478,543,581
532,494,523,258,468,669,511,475,536,571
531,496,517,256,473,651,514,482,544,576
530,495,518,257,472,662,515,477,545,576
531,495,521,263,473,666,513,475,542,577
531,496,519,264,475,663,515,479,546,588
523,497,508,257,474,645,508,479,547,588
522,496,505,260,477,634,508,480,549,590
527,495,513,256,470,646,513,483,547,580
529,494,517,254,469,658,514,477,545,577
530,492,516,257,471,658,513,475,547,580
528,491,515,256,471,654,514,476,548,579
527,493,514,255,470,657,514,476,549,581
529,493,517,256,468,655,516,479,549,579
532,493,520,254,465,659,518,483,546,569
528,492,516,244,469,653,518,485,549,579
518,507,493,256,482,610,502,494,559,600
517,495,496,249,474,629,502,485,551,594
518,493,498,249,473,632,506,485,551,590
519,492,499,251,472,635,505,480,551,592
519,492,499,256,473,634,506,482,553,592
519,492,499,253,475,633,509,487,553,590
518,491,498,257,474,634,508,484,553,591
517,491,497,252,475,634,505,481,554,594
519,490,499,254,474,635,507,483,554,592
518,491,498,254,475,634,507,485,553,592
518,491,499,257,474,636,508,484,553,593
517,491,499,261,475,633,509,487,556,591
516,491,497,257,475,636,507,483,554,592
516,490,498,258,474,634,509,485,553,592
517,490,498,260,475,632,508,485,555,592
517,490,499,254,475,629,509,491,555,591
517,493,500,259,477,626,511,492,555,588
515,493,499,256,476,634,509,483,554,588
513,488,497,258,471,635,510,484,555,590
515,490,499,254,474,634,510,489,555,587
515,491,500,259,473,636,511,484,555,589
514,490,499,259,473,637,511,480,555,591
514,489,500,260,474,637,510,481,555,592
515,492,499,262,475,636,509,482,555,592
516,490,499,263,475,636,510,484,553,593
516,491,499,264,476,636,510,483,553,592
516,491,499,257,473,632,512,491,555,588
516,489,498,260,474,635,511,488,555,591
517,490,499,260,475,636,511,484,555,591
516,491,498,262,475,635,511,485,554,592
518,491,500,264,475,635,511,486,553,592
517,491,498,263,475,634,513,486,553,591
517,490,499,259,476,634,511,489,553,590
517,492,500,257,478,631,512,489,554,589
517,491,499,261,478,635,509,481,554,592
517,492,498,261,478,634,509,485,555,592
517,492,499,261,477,633,512,489,555,590
517,491,497,260,476,630,511,486,556,591
516,490,497,262,475,633,512,486,556,592
516,492,499,260,477,632,510,485,555,593
518,491,503,261,471,641,510,477,552,584
518,492,501,259,473,639,511,479,552,587
517,491,500,262,472,637,511,478,553,588
516,488,500,257,471,634,513,485,552,587
517,491,499,257,471,631,514,489,553,584
517,490,499,256,471,631,513,485,554,586
517,490,498,259,471,634,512,479,554,588
517,490,500,259,472,635,512,479,554,589
516,490,499,260,474,633,512,479,554,589
517,491,499,260,473,635,512,480,554,588
519,491,500,258,473,631,514,486,555,584
520,491,500,257,474,630,514,489,554,583
519,492,502,260,476,633,510,482,553,588
518,492,501,262,477,633,508,481,555,592
518,494,503,265,478,635,508,479,555,593
522,501,514,270,483,640,492,469,553,600
525,503,519,274,483,655,488,464,551,600
528,497,520,269,481,669,499,468,548,593
523,501,516,277,484,651,488,475,556,608
550,523,538,357,510,605,459,439,530,581
533,520,530,310,498,620,481,462,542,588
523,507,521,280,484,636,488,473,551,597
520,497,504,256,477,640,492,481,554,594
519,496,499,257,477,640,495,482,555,596
519,497,498,258,480,638,492,481,554,597
519,495,499,264,479,638,494,481,555,598
520,495,500,264,481,638,494,482,555,598
521,495,500,264,480,638,495,483,555,599
518,495,502,266,480,639,498,485,556,598
520,495,501,265,481,638,497,485,555,598
517,496,499,264,480,639,497,483,556,598
517,495,502,269,480,639,499,484,556,601
518,496,500,264,482,638,499,486,558,601
517,496,498,264,481,638,498,483,557,601
519,494,499,263,479,636,502,487,556,596
519,494,500,267,477,638,502,485,556,596
519,494,499,266,478,640,500,483,558,597
519,496,500,261,479,639,501,485,556,598
518,495,501,261,479,639,502,486,556,599
519,495,499,267,478,639,500,486,556,600
519,494,500,271,478,636,503,488,557,598
520,495,499,269,478,634,504,486,556,597
519,494,498,266,478,635,501,484,555,598
519,495,498,267,478,636,501,484,556,598
520,494,498,264,478,637,502,485,557,598
518,495,499,265,479,638,502,485,557,599
520,494,499,266,477,636,506,486,557,595
520,495,499,267,477,635,506,482,557,595
518,495,499,267,478,636,502,482,557,597
519,495,499,266,478,635,503,484,556,597
519,495,499,265,480,636,504,485,555,595
519,496,499,268,479,637,506,485,557,596
518,495,498,269,479,633,507,488,557,595
519,495,498,266,479,632,506,485,555,595
518,495,498,268,478,636,504,481,556,596
518,495,499,268,479,635,503,483,556,596
519,495,499,270,479,636,504,483,555,597
519,496,498,274,480,632,505,484,555,596
518,495,499,271,479,635,503,482,556,597
518,496,497,269,479,634,507,485,557,597
518,495,499,269,478,630,508,486,558,595
519,494,499,267,478,634,506,482,556,595
519,494,499,266,479,636,504,482,555,596
519,496,498,273,479,633,505,484,556,597
519,495,498,267,478,633,507,484,557,596
519,497,497,266,479,630,508,485,558,594
