Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
474,577,726,440,712,350,84,75,16,260
473,575,728,442,713,345,89,81,15,256
474,576,727,429,716,345,36,66,14,254
476,576,725,435,714,349,17,38,15,258
476,577,726,438,713,350,17,41,14,265
477,577,724,445,714,351,26,48,15,268
477,577,726,442,714,351,36,63,16,270
478,577,724,444,715,353,67,66,16,270
477,577,726,444,716,352,76,70,16,270
475,576,727,447,718,347,84,72,16,262
471,575,729,447,719,343,94,72,15,251
475,576,729,439,718,345,39,70,14,257
477,577,729,441,717,347,17,42,15,257
476,576,727,443,718,351,20,43,14,263
473,575,729,443,720,351,28,58,15,265
471,575,729,443,720,342,74,68,16,259
472,575,729,442,720,339,88,69,17,259
470,575,731,440,720,336,85,69,15,252
474,576,729,440,719,343,25,46,15,261
477,576,726,444,720,349,17,33,14,262
476,576,726,446,717,349,18,41,15,265
475,576,727,445,719,343,26,49,16,265
471,574,728,444,720,340,69,61,15,260
472,575,728,445,722,338,82,66,16,260
471,575,729,446,721,335,89,68,15,262
472,576,728,442,722,336,79,69,16,260
475,576,726,441,720,341,18,45,15,262
476,577,723,442,717,344,17,35,15,266
475,577,725,444,720,346,20,39,14,263
475,578,726,440,721,343,32,52,16,262
473,576,727,441,721,339,75,64,14,264
475,576,726,443,722,334,83,71,16,264
474,577,726,443,722,338,38,62,15,264
476,577,724,442,722,342,20,41,14,265
478,577,724,441,720,347,18,32,15,268
480,577,726,442,723,348,26,44,15,267
468,577,727,440,723,342,70,60,16,266
466,576,725,439,722,338,83,74,16,264
467,576,726,441,724,337,88,78,16,263
468,576,725,440,723,343,31,55,16,268
473,578,722,440,723,348,18,37,15,266
478,576,724,439,722,351,25,45,14,265
477,574,725,440,723,343,70,68,16,264
476,576,724,443,724,338,85,76,15,264
475,575,724,443,724,336,91,75,16,262
477,576,724,441,725,339,29,57,16,265
480,576,719,436,722,343,17,35,14,261
479,578,720,438,723,343,24,40,14,263
478,576,722,436,723,333,70,55,15,262
477,576,724,438,723,331,85,69,14,262
478,577,724,437,724,327,87,74,15,257
479,577,723,438,725,335,26,41,14,265
480,577,721,438,722,339,17,35,15,262
480,577,722,439,724,337,29,45,15,266
477,578,723,438,724,332,83,72,15,267
478,576,724,440,725,331,90,72,15,257
479,577,722,444,725,333,96,74,14,258
481,577,723,446,725,338,29,55,15,264
482,578,720,443,723,342,18,33,14,267
482,578,722,440,725,341,28,41,15,269
481,576,723,435,724,342,77,69,16,267
479,577,724,430,725,338,92,72,16,264
479,577,723,429,726,339,90,78,15,267
482,577,722,428,726,343,25,43,14,267
483,577,721,434,723,346,19,36,14,271
481,576,722,428,726,345,64,61,14,268
482,576,721,426,725,339,88,78,15,267
478,576,723,429,725,338,98,73,15,266
481,576,723,430,725,340,87,74,16,269
483,577,721,431,724,342,23,43,15,266
484,577,721,431,724,347,23,40,15,270
481,575,723,431,725,345,79,69,15,267
480,576,722,430,725,340,90,72,15,268
