Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
594,472,638,296,580,701,539,545,554,636
594,471,637,296,580,703,538,543,554,635
594,470,638,294,579,704,537,543,554,635
594,471,637,298,579,704,539,543,554,634
593,470,638,286,580,706,538,545,556,632
595,470,641,289,577,707,531,540,547,629
595,465,643,294,574,710,527,537,541,630
596,465,644,297,575,712,528,537,542,631
596,467,645,295,577,711,530,537,545,631
596,467,644,296,576,711,531,538,547,630
597,470,645,292,576,712,528,536,542,631
596,469,646,296,576,714,528,536,541,631
594,469,643,296,576,712,530,537,547,632
595,470,644,296,578,711,533,540,550,632
595,470,644,297,577,711,535,540,552,632
594,469,642,298,577,711,535,540,550,633
595,471,641,297,577,710,532,541,550,633
594,470,642,301,578,711,536,542,553,633
595,470,642,303,578,710,536,542,554,634
594,469,643,299,578,710,536,542,553,633
594,470,642,300,578,711,534,541,552,634
593,469,641,300,577,709,536,542,555,634
593,468,640,299,578,708,535,541,554,634
594,467,640,299,578,709,536,542,555,634
595,468,641,301,578,710,532,541,551,632
594,468,643,299,577,712,532,539,550,633
594,470,641,303,578,713,531,539,550,632
594,471,641,302,578,712,534,542,554,632
594,471,640,300,578,712,535,541,555,633
595,470,641,303,578,712,531,540,552,632
595,470,641,299,578,713,533,540,552,633
594,470,640,303,579,710,535,540,555,633
594,470,640,299,578,709,537,543,558,633
594,471,641,300,579,712,534,540,555,633
595,471,641,302,579,711,534,540,556,633
593,470,640,301,579,710,535,541,557,633
594,470,641,300,579,712,532,540,554,632
593,471,640,299,579,711,533,539,556,633
592,471,638,301,579,707,537,542,560,633
592,473,638,293,580,708,537,540,561,631
593,473,637,292,579,709,537,541,559,633
592,472,638,296,580,708,536,540,558,633
592,472,637,299,578,709,533,539,557,633
592,472,638,299,579,708,536,541,559,633
592,473,638,299,579,706,537,541,560,634
592,474,637,299,579,709,535,541,557,634
593,474,635,300,579,707,536,540,559,634
592,474,634,300,580,708,534,541,559,634
590,475,634,300,580,707,534,542,560,633
589,476,633,294,579,701,529,538,558,633
590,474,633,293,579,703,524,536,554,634
590,474,634,297,579,699,526,537,553,634
592,477,634,298,579,701,527,537,552,634
592,478,635,300,580,700,530,538,556,633
591,476,633,299,580,700,528,538,555,634
592,475,635,297,580,701,527,537,549,633
592,475,634,303,580,702,526,536,549,633
591,475,633,303,580,702,529,537,553,634
592,476,634,291,580,700,528,536,556,633
591,477,633,293,581,703,528,537,554,634
591,475,632,294,581,703,527,537,551,634
591,476,632,296,580,702,527,537,551,634
592,476,632,296,581,703,528,538,555,634
591,476,632,296,580,702,529,538,557,634
590,475,633,296,580,703,527,538,556,633
590,474,632,294,579,702,526,536,553,634
590,474,633,298,580,703,528,538,554,633
591,475,632,299,581,703,529,538,559,634
590,474,632,296,580,701,529,540,559,633
591,475,632,293,579,702,529,539,556,633
590,474,632,296,580,703,527,538,555,634
590,473,633,296,580,703,527,538,555,633
589,473,631,297,581,702,528,538,557,634
590,474,631,296,580,701,528,539,559,634
589,473,631,292,581,702,528,538,557,633
589,474,631,295,581,702,527,537,555,633
589,474,631,296,581,703,528,537,555,633
589,474,631,298,581,702,529,538,559,633
589,475,631,296,581,701,529,539,560,633
591,474,633,295,580,702,528,537,557,634
590,474,632,297,581,703,526,538,555,634
591,473,632,298,581,703,525,537,553,633
590,474,632,298,581,703,528,539,558,634
590,475,632,293,581,701,528,538,557,635
590,474,631,293,581,702,526,537,556,634
589,473,632,291,580,703,525,536,555,634
589,474,631,290,579,703,525,537,553,634
589,475,630,292,581,702,528,539,557,634
588,473,630,289,581,702,529,538,558,634
589,473,631,289,580,703,527,538,556,634
589,474,631,288,580,704,526,537,554,635
589,473,630,290,580,703,525,538,554,635
589,473,631,291,580,702,528,538,557,636
589,475,630,289,581,702,528,540,560,634
588,474,631,287,580,703,528,540,558,634
588,473,630,287,580,703,526,539,555,635
587,475,630,289,580,704,526,540,557,635
587,475,630,291,581,702,528,540,558,634
587,476,631,286,581,703,529,541,558,633
587,477,630,287,580,704,528,540,557,634
587,475,630,288,580,704,527,539,553,633
587,477,630,289,580,705,527,538,555,633
587,476,630,288,581,704,528,540,558,633
587,477,630,286,582,703,528,541,558,634
586,477,630,291,580,703,528,540,558,634
586,476,629,289,580,704,528,540,554,634
587,477,629,290,580,704,527,539,555,633
587,476,630,290,581,703,528,540,558,633
588,478,630,289,581,704,528,540,560,633
586,477,629,290,581,704,528,539,560,633
587,476,630,290,581,704,528,539,556,633
587,477,630,291,580,704,528,538,559,633
588,479,629,289,581,704,528,540,559,633
587,477,630,291,580,704,528,538,557,632
587,478,628,290,580,705,529,538,558,633
586,477,629,290,580,705,529,538,559,633
587,478,629,290,581,703,530,539,561,633
586,478,629,291,582,704,531,539,560,633
586,479,629,290,580,704,530,537,557,632
586,479,629,291,580,706,529,536,555,632
586,479,629,291,580,706,529,537,557,633
587,480,630,289,582,704,530,538,559,632
585,478,629,290,581,705,532,539,559,632
586,477,630,292,580,705,530,536,556,631
588,478,629,292,580,707,530,535,555,630
586,480,630,293,581,706,531,537,556,631
586,480,628,285,581,703,533,538,559,631
586,478,629,290,581,706,531,537,557,631
586,477,630,288,580,706,530,536,554,632
587,474,629,291,579,706,529,535,550,629
587,476,630,293,579,709,531,537,557,629
588,475,629,287,579,706,533,539,558,628
588,471,631,291,575,711,533,537,555,626
590,469,633,291,568,716,532,535,551,620
587,466,631,283,567,713,540,541,559,621
583,468,637,283,570,705,555,550,570,619
584,468,637,290,569,702,552,549,567,620
585,468,638,292,569,703,548,543,562,620
585,467,638,291,568,708,555,548,566,619
583,464,637,294,568,709,547,544,559,620
584,464,635,287,568,711,547,546,561,623
584,462,634,285,565,710,545,542,559,621
583,465,632,281,567,710,549,547,565,622
583,467,630,286,567,709,549,546,564,622
583,470,632,292,568,708,544,542,560,624
585,465,632,288,568,712,547,544,562,624
581,473,628,291,572,700,548,547,567,630
582,474,627,286,573,701,549,548,569,629
582,472,626,291,570,704,549,545,567,628
583,470,628,292,568,706,548,544,565,627
583,473,628,294,569,707,550,544,567,625
585,471,629,283,568,710,548,543,562,620
585,471,629,290,568,705,541,541,561,626
583,472,628,293,570,706,543,542,561,627
583,467,629,292,568,710,548,544,563,625
584,473,630,296,570,705,543,544,562,628
585,473,633,290,568,709,543,543,560,623
583,475,632,296,573,703,542,543,561,628
586,471,633,294,569,709,545,543,559,625
580,471,631,290,573,705,546,546,563,630
582,470,627,279,571,704,548,545,561,621
581,472,627,288,572,697,542,541,562,629
581,470,626,287,570,695,533,533,552,629
583,471,626,289,570,694,534,532,555,628
582,472,625,293,570,693,536,535,557,629
583,473,624,288,569,692,537,536,558,626
583,472,626,290,567,695,529,528,546,625
583,473,625,290,568,696,529,530,549,628
583,474,625,290,569,696,530,531,553,629
582,475,624,291,571,692,533,534,556,630
583,477,625,289,572,693,533,534,555,629
582,475,623,291,576,693,534,539,560,637
582,478,624,296,576,695,535,536,558,632
581,476,622,288,574,692,535,535,560,630
583,477,623,285,576,693,534,533,557,628
584,478,623,290,576,694,529,531,551,629
583,478,624,293,575,694,526,529,543,629
583,479,624,294,575,694,526,529,543,629
583,479,625,293,576,694,528,531,548,629
584,480,624,283,576,693,528,531,555,628
584,479,624,291,576,694,525,529,546,629
583,479,625,292,576,694,525,529,544,629
583,480,624,294,576,694,524,530,543,629
584,479,624,290,576,693,526,532,545,630
583,481,624,288,576,693,527,531,545,629
583,481,624,292,576,695,526,529,544,630
583,480,624,294,576,694,526,529,544,630
585,481,624,295,577,694,525,529,544,630
583,482,624,296,576,693,528,531,547,631
583,483,624,292,577,694,527,532,547,629
584,482,624,295,576,694,525,530,545,629
583,483,625,294,577,694,525,530,545,630
583,483,624,298,576,694,525,531,545,630
584,485,624,296,577,693,527,532,546,630
584,484,624,294,576,693,526,531,547,630
584,483,625,297,576,694,525,530,545,630
583,483,624,297,577,695,525,530,545,630
584,484,625,299,576,694,525,530,546,630
585,485,625,292,577,693,526,533,547,629
585,484,625,296,577,695,526,532,547,629
585,485,625,297,575,694,524,531,545,630
585,485,626,298,576,695,524,530,545,629
585,485,625,301,576,694,526,531,546,629
585,485,625,291,576,694,526,532,548,630
585,484,625,296,577,695,525,532,548,630
584,484,625,297,577,695,524,531,546,630
584,484,624,299,576,695,523,530,547,630
583,483,624,299,577,693,525,532,548,631
584,484,624,293,577,693,526,532,547,629
584,483,624,298,577,694,525,531,547,629
584,484,625,299,576,695,524,531,546,630
584,483,624,300,577,694,524,533,546,631
583,485,624,298,577,693,526,535,549,630
584,484,625,297,577,694,525,533,548,631
584,484,625,301,576,694,524,533,546,631
584,483,625,300,577,695,524,532,547,630
584,484,625,301,577,695,524,533,548,629
583,485,625,296,577,694,527,535,549,629
583,484,624,292,578,694,527,535,549,629
594,498,613,276,592,651,443,470,490,612
591,480,610,286,595,652,456,479,507,622
574,476,611,284,587,666,497,506,530,624
571,474,608,286,579,669,508,512,535,625
570,467,610,280,575,676,512,515,539,627
569,459,612,279,570,684,519,519,537,622
564,461,614,281,570,688,521,521,537,625
563,459,615,287,572,692,522,522,549,625
564,462,615,282,570,692,525,524,552,624
565,459,617,282,570,693,524,523,546,625
566,461,616,285,571,695,523,522,540,626
565,460,616,290,572,695,523,523,543,627
566,462,617,291,573,693,524,525,552,627
566,465,617,293,574,693,525,524,552,626
566,463,617,293,573,695,522,522,540,626
566,463,617,291,572,695,523,523,539,627
566,463,617,292,573,694,524,524,543,626
567,466,616,292,575,693,525,525,552,626
568,466,617,291,575,694,524,524,547,627
568,465,616,294,575,694,522,523,540,627
568,465,617,292,574,695,522,522,541,627
568,467,616,298,576,694,523,523,547,628
569,468,617,296,576,693,523,524,553,626
568,468,617,292,576,693,523,524,550,626
568,467,618,294,576,695,521,522,542,627
569,467,618,295,576,694,521,521,541,628
569,467,619,298,576,694,523,524,547,627
570,468,618,293,578,691,523,526,554,627
569,469,618,297,577,694,522,522,546,626
569,469,618,298,582,693,520,521,542,627
570,468,618,297,582,692,521,522,542,627
570,469,618,301,581,694,522,522,546,627
570,470,618,300,578,692,523,525,553,627
570,470,618,298,577,694,522,525,553,628
569,470,618,300,578,693,521,523,545,628
570,471,618,301,577,694,519,522,548,628
570,471,618,304,577,693,521,523,545,628
570,472,618,301,580,691,523,525,553,628
570,472,618,303,580,691,522,525,552,628
569,473,618,303,580,692,518,523,546,629
570,473,618,304,578,692,520,522,543,628
570,472,618,306,578,693,521,524,548,629
570,474,618,304,580,692,522,527,554,628
571,473,617,303,578,692,521,525,549,628
570,472,617,305,578,692,519,524,543,629
569,472,617,303,578,693,519,522,542,629
569,473,618,305,580,693,522,525,548,628
570,474,617,301,580,689,523,526,556,627
569,475,619,305,577,691,523,525,549,627
569,473,618,304,577,693,521,525,545,629
570,471,618,304,577,693,522,524,548,629
569,472,619,306,577,693,524,527,549,629
569,475,619,304,578,692,524,528,557,628
570,474,618,306,578,693,524,528,552,628
570,473,618,304,578,693,522,525,545,628
570,473,619,306,579,693,521,525,545,628
570,473,618,309,578,694,523,526,548,629
571,474,618,305,581,691,522,530,556,628
570,476,618,308,580,693,523,527,552,627
